,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
OISHIDA GOLF CLUB,アウト,メイン,バック,2014.10.31,イン,メイン,バック,2014.10.31,72,7036,72.9,130
,アウト,メイン,レギュラー,2014.10.31,イン,メイン,レギュラー,2014.10.31,72,6680,71.3,127
,アウト,メイン,フロント,2014.10.31,イン,メイン,フロント,2014.10.31,72,6371,69.7,123
,アウト,メイン,レディース,2014.10.31,イン,メイン,レディース,2014.10.31,72,5154,64.1,107
,アウト,メイン,ゴールド,2014.10.31,イン,メイン,ゴールド,2014.10.31,72,5116,63.9,107
,アウト,サブ,バック,2014.10.31,イン,サブ,バック,2014.10.31,72,6832,71.7,128
,アウト,サブ,レギュラー,2014.10.31,イン,サブ,レギュラー,2014.10.31,72,6476,70.2,126
,アウト,サブ,フロント,2014.10.31,イン,サブ,フロント,2014.10.31,72,6167,68.8,120
,アウト,サブ,レディース,2014.10.31,イン,サブ,レディース,2014.10.31,72,4940,63.1,104
,アウト,サブ,ゴールド,2014.10.31,イン,サブ,ゴールド,2014.10.31,72,4960,63.2,104
さくらんぼカントリークラブ,アウト,ベント,チャンピオン,2014.10.30,イン,ベント,チャンピオン,2014.10.30,72,6956,73.5,131
,アウト,ベント,バック,2014.10.30,イン,ベント,バック,2014.10.30,72,6553,71.4,126
,アウト,ベント,レギュラー,2014.10.30,イン,ベント,レギュラー,2014.10.30,72,6157,69.5,122
,アウト,ベント,フロント,2014.10.30,イン,ベント,フロント,2014.10.30,72,5558,66.7,114
,アウト,ベント,レディース,2014.10.30,イン,ベント,レディース,2014.10.30,72,5000,64.1,106
蔵王カントリークラブ,アウト,コーライ,バック,2014.04.15,イン,コーライ,バック,2014.04.15,72,6336,70.0,128
,アウト,コーライ,レギュラー,2014.04.15,イン,コーライ,レギュラー,2014.04.15,72,6026,68.3,125
,アウト,コーライ,フロント,2014.04.15,イン,コーライ,フロント,2014.04.15,72,5453,65.5,119
,アウト,コーライ,レディース,2014.04.15,イン,コーライ,レディース,2014.04.15,72,5367,65.4,118
,アウト,コーライ,オレンジ,2014.04.15,イン,コーライ,オレンジ,2014.04.15,72,4413,61.3,107
庄内ゴルフ倶楽部,アウト,ベント,バック,2013.07.09,イン,ベント,バック,2013.07.09,72,6834,72.3,123
,アウト,ベント,レギュラー,2013.07.09,イン,ベント,レギュラー,2013.07.09,72,6358,69.9,121
,アウト,ベント,フロント,2013.07.09,イン,ベント,フロント,2013.07.09,72,6010,68.1,115
,アウト,ベント,レディス,2013.07.09,イン,ベント,レディス,2013.07.09,72,5335,64.9,106
新庄アーデンゴルフ倶楽部,アウト,メイン,バック,2015.06.29,イン,メイン,バック,2015.06.29,72,7015,73.4,130
,アウト,メイン,レギュラー,2015.06.29,イン,メイン,レギュラー,2015.06.29,72,6532,71.0,126
,アウト,メイン,フロント1,2015.06.29,イン,メイン,フロント1,2015.06.29,72,6103,68.8,123
,アウト,メイン,レディース1,2015.06.29,イン,メイン,レディース1,2015.06.29,72,5216,64.6,110
天童カントリークラブ,アウト,ベント,バック,2007.05.15,イン,ベント,バック,2007.05.15,72,6305,70.6,127
,アウト,ベント,レギュラー,2007.05.15,イン,ベント,レギュラー,2007.05.15,72,5978,69.2,123
,アウト,ベント,フロント1,2007.05.15,イン,ベント,フロント1,2007.05.15,72,5618,67.9,118
,アウト,ベント,フロント2,2007.05.15,イン,ベント,フロント2,2007.05.15,72,5611,67.9,118
,アウト,サブ,バック,2007.05.15,イン,サブ,バック,2007.05.15,72,6245,70.0,125
,アウト,サブ,レギュラー,2007.05.15,イン,サブ,レギュラー,2007.05.15,72,5918,68.6,121
,アウト,サブ,フロント1,2007.05.15,イン,サブ,フロント1,2007.05.15,72,5248,66.2,114
,アウト,サブ,フロント2,2007.05.15,イン,サブ,フロント2,2007.05.15,72,4976,66.2,114
ニューブラッサムガーデンクラブ,アウト,ベント,バック,2012.07.31,イン,ベント,バック,2012.07.31,72,6798,72.5,124
