,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,RED,F,72,70.6,99.6,123,35.0  /  121,35.6  /  125
RAINBOW HILLS - EAST / WEST,East+West(Black),M,72,73.9,99.4,138,37.2  /  137,36.7  /  138
,East+West(Blue),M,72,71.6,95.9,131,35.9  /  129,35.7  /  132
,East+West(White1),M,72,69.4,92.3,124,34.8  /  121,34.6  /  126
,East+West(Red),F,72,69.7,99.6,127,34.5  /  128,35.2  /  126
RAINBOW HILLS - SOUTH / EAST,South+East(Black),M,72,75.8,102.1,142,38.6  /  146,37.2  /  137
,South+East(Blue),M,72,73.1,97.8,133,37.2  /  137,35.9  /  129
,South+East(White1),M,72,70.6,93.7,125,35.8  /  128,34.8  /  121
,KWO,F,72,79.9,116.9,152,40.0  /  150,39.9  /  154
,South+East(Red),F,72,70.9,102.3,133,36.4  /  138,34.5  /  128
RAINBOW HILLS - WEST / SOUTH,West+South(Black),M,72,75.3,101.7,142,36.7  /  138,38.6  /  146
,West+South(Blue),M,72,72.9,97.9,135,35.7  /  132,37.2  /  137
,West+South(White1),M,72,70.4,94.0,127,34.6  /  126,35.8  /  128
,West+South(Red),F,72,71.6,102.7,132,35.2  /  126,36.4  /  138
SILKRIVER COUNTRY CLUB - OUT / IN,BLUE,M,72,74.8,99.8,135,37.7  /  136,37.1  /  133
,WHITE,M,72,71.7,95.7,130,36.1  /  135,35.6  /  124
,RED,F,72,73.7,104.1,129,37.0  /  132,36.7  /  126
TGV CC - EAST+WEST,REGULAR,M,72,71.0,94.0,124,35.7  /  122,35.3  /  126
,LADY,F,72,71.5,100.7,124,35.9  /  124,35.6  /  124
TGV CC - SOUTH+NORTH,REGULAR,M,72,67.4,88.0,111,33.7  /  114,33.7  /  108
,LADY,F,72,70.5,98.9,121,36.2  /  124,34.3  /  117
