,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Dragonlake - Dragon+Lake,CHAMPION,M,72,74.6,100.0,137,37.3  /  142,37.3  /  131
,REGULAR,M,72,72.0,96.9,134,36.0  /  138,36.0  /  130
,LADY,F,72,68.3,95.4,115,34.1  /  114,34.2  /  115
Dragonlake - Lake+Sky,CHAMPION,M,72,74.8,100.3,137,37.3  /  131,37.5  /  143
,REGULAR,M,72,71.7,96.2,132,36.0  /  130,35.7  /  133
,LADY,F,72,69.0,97.1,119,34.2  /  115,34.8  /  123
Dragonlake - Sky+Dragon,CHAMPION,M,72,74.8,101.3,143,37.5  /  143,37.3  /  142
,REGULAR,M,72,71.7,96.9,136,35.7  /  133,36.0  /  138
,LADY,F,72,68.9,96.9,119,34.8  /  123,34.1  /  114
"GOLFZON COUNTY SUNWOON - SUNWOON, HWASI",BACK,M,72,70.7,94.8,130,35.1  /  129,35.6  /  130
,REGULAR,M,72,68.7,92.4,128,34.0  /  123,34.7  /  132
,LADY,F,72,67.7,96.1,121,33.9  /  119,33.8  /  122
GUNSAN - Buan / Namwon,BLACK,M,72,75.1,99.6,132,37.8  /  136,37.3  /  128
,BLUE,M,72,72.2,95.7,127,36.2  /  129,36.0  /  124
,WHITE,M,72,69.3,91.7,121,34.9  /  119,34.4  /  122
,WHITE,F,72,74.7,104.9,128,37.6  /  130,37.1  /  126
,RED,F,72,69.5,96.0,113,35.0  /  112,34.5  /  113
GUNSAN - Jeonju / Iksan,BLACK,M,72,74.7,96.9,120,37.2  /  116,37.5  /  123
,BLUE,M,72,72.8,94.9,119,36.3  /  116,36.5  /  122
,WHITE,M,72,70.2,92.0,118,35.1  /  113,35.1  /  122
,WHITE,F,72,75.5,105.0,125,37.7  /  123,37.8  /  127
,RED,F,72,68.7,94.0,107,34.2  /  104,34.5  /  110
GUNSAN - LAKE / REED,BLACK,M,72,75.3,100.6,137,37.7  /  138,37.6  /  135
,BLUE,M,72,72.7,97.1,131,36.5  /  131,36.2  /  131
,WHITE,M,72,70.5,93.8,126,35.3  /  123,35.2  /  128
,WHITE,F,72,76.6,108.4,135,38.4  /  135,38.2  /  135
,RED,F,72,71.1,99.1,119,35.8  /  120,35.3  /  118
"JANGSU GOLF RESORT - APPLE, TREE",BACK,M,71,74.7,102.0,147,36.8  /  145,37.9  /  149
,REGULAR,M,72,71.1,96.1,135,34.9  /  133,36.2  /  136
,REGULAR(W),F,72,76.1,109.8,143,37.4  /  138,38.7  /  148
,LADY,F,72,68.7,97.7,123,33.7  /  120,35.0  /  126
JEONJU SHANGRILA - Angel+Dream,REGULAR,M,72,69.4,90.5,114,34.7  /  113,34.7  /  114
,Lady,F,72,72.5,100.7,120,36.2  /  119,36.3  /  120
JEONJU SHANGRILA - Dream+Lake,REGULAR,M,72,70.2,91.9,117,34.7  /  114,35.5  /  119
,LADY,F,72,73.0,101.9,123,36.3  /  120,36.7  /  125
JEONJU SHANGRILA - Lake+Angel,REGULAR,M,72,70.2,91.8,116,35.5  /  119,34.7  /  113
,LADY,F,72,72.9,101.6,122,36.7  /  125,36.2  /  119
Naejangsan CC - Out / In,BLUE,M,72,73.4,98.2,134,36.6  /  132,36.8  /  135
,WHITE,M,72,70.8,94.8,129,35.6  /  128,35.2  /  130
,RED,F,72,68.6,96.2,117,34.4  /  117,34.2  /  117
Taein - Lake / Mountain,BACK,M,72,73.4,98.7,136,36.8  /  139,36.6  /  133
,REGULAR,M,72,71.8,96.8,135,36.0  /  138,35.8  /  131
,REGULAR(W),F,72,77.3,110.4,141,38.9  /  140,38.4  /  141
,LADY,F,72,71.7,101.5,127,36.4  /  125,35.3  /  128
