,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,Geobug+Baegho(Front),M,72,70.9,94.8,129,35.7  /  132,35.2  /  125
,Geobug+Baegho(Lady),F,70,69.5,97.0,117,35.1  /  123,34.4  /  110
INTERBURGO Gyeongsan CC - Mountain+Valley,Mountain+Valley(Black),M,73,76.9,102.3,137,39.2  /  138,37.7  /  136
,Mountain+Valley(Blue),M,73,74.2,99.5,136,37.9  /  140,36.3  /  132
,Mountain+Valley(White),M,73,71.9,96.1,131,36.8  /  135,35.1  /  126
,Mountain+Valley(Gold),M,73,69.5,92.8,126,35.3  /  126,34.2  /  125
,Mountain+Valley(Red),F,73,72.2,101.2,123,37.0  /  125,35.2  /  121
INTERBURGO Gyeongsan CC - Sky+Mountain,Sky+Mountain(Black),M,73,77.1,102.4,137,37.9  /  135,39.2  /  138
,Sky+Mountain(Blue),M,73,74.7,100.0,136,36.8  /  132,37.9  /  140
,Sky+Mountain(white),M,73,72.5,96.7,131,35.7  /  126,36.8  /  135
,Sky+Mountain(Gold),M,73,69.6,92.3,122,34.3  /  118,35.3  /  126
,Sky+Mountain(Red),F,73,73.0,102.5,126,36.0  /  126,37.0  /  125
INTERBURGO Gyeongsan CC - Valley+Sky,Valley+Sky(Black),M,72,75.6,100.7,136,37.7  /  136,37.9  /  135
,Valley+Sky(Blue),M,72,73.1,97.7,132,36.3  /  132,36.8  /  132
,Valley+Sky(White),M,72,70.8,94.2,126,35.1  /  126,35.7  /  126
,Valley+Sky(Gold),M,72,68.5,91.1,122,34.2  /  125,34.3  /  118
,Valley+Sky(Red),F,72,71.2,100.3,124,35.2  /  121,36.0  /  126
LUNA X - A(A+B+C),BLACK,M,72,75.0,99.3,131,38.2  /  137,36.8  /  125
,BLUE,M,72,73.1,96.9,129,37.1  /  136,36.0  /  121
,WHITE,M,72,70.4,93.8,126,35.9  /  130,34.5  /  122
,YELLOW,M,72,68.2,90.3,119,34.9  /  123,33.3  /  115
,RED,F,72,68.7,95.6,114,35.1  /  123,33.6  /  105
LUNA X - B(B+C+V),BLACK,M,72,74.6,99.0,131,37.6  /  131,37.0  /  131
,BLUE,M,72,72.6,96.4,128,36.7  /  129,35.9  /  127
,WHITE,M,71,69.8,92.9,125,35.4  /  125,34.4  /  124
,YELLOW,M,71,67.9,89.8,118,34.2  /  121,33.7  /  115
,RED,F,71,68.3,94.6,112,34.4  /  114,33.9  /  109
LUNA X - C(C+V+A),BLACK,M,72,74.2,98.7,132,36.2  /  127,38.0  /  137
,BLUE,M,72,72.2,95.8,127,35.2  /  122,37.0  /  132
,WHITE,M,71,69.8,92.6,123,33.7  /  119,36.1  /  126
,YELLOW,M,71,68.0,89.7,117,33.0  /  113,35.0  /  121
,RED,F,71,68.5,95.6,115,33.4  /  111,35.1  /  119
LUNA X - Victory(V+A+B),BLACK,M,72,75.0,99.8,134,36.8  /  129,38.2  /  138
,BLUE,M,72,73.0,97.0,130,35.9  /  124,37.1  /  135
,WHITE,M,71,70.3,93.7,126,34.5  /  121,35.8  /  131
,YELLOW,M,71,68.4,90.5,119,33.8  /  113,34.6  /  125
,RED,F,71,68.6,96.0,117,34.0  /  113,34.6  /  120
MUNGYEONG GOLF CLUB - OUT/IN,BLUE,M,72,74.7,100.9,141,36.9  /  146,37.8  /  136
,WHITE,M,72,72.6,97.9,136,35.9  /  141,36.7  /  131
,YELLOW,M,72,70.1,94.4,131,34.7  /  135,35.4  /  127
,RED,F,72,70.8,100.3,126,35.0  /  126,35.8  /  125
PODO CC - Out / In,BLACK,M,72,76.1,101.4,137,37.1  /  136,39.0  /  137
,Champion,M,72,73.9,99.1,136,36.1  /  135,37.8  /  137
,REGULAR,M,72,71.7,96.3,132,35.1  /  132,36.6  /  132
,RED,F,72,69.2,97.1,119,34.6  /  119,34.6  /  118
