,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
BIRD WOOD GOLF CLUB - BIRD / WOOD,BLUE,M,72,73.5,100.8,147,36.5  /  147,37.0  /  146
,WHITE,M,72,71.6,97.9,142,35.6  /  142,36.0  /  141
,RED,F,72,70.7,100.9,128,35.1  /  130,35.6  /  126
"DOGO COUNTRY CLUB - Out,In",BACK(2017),M,72,74.8,99.3,132,37.5  /  130,37.3  /  133
,REGULAR(2017),M,72,72.8,97.0,130,36.6  /  131,36.2  /  129
,LADY(2017),F,72,70.2,100.4,128,35.3  /  130,34.9  /  126
Golden Bay Golf & Resort - Mountain+Valley,Mountain+Valley(Back),M,72,75.8,103.0,147,37.6  /  149,38.2  /  144
,Mountain+Valley(Blue),M,72,72.6,98.9,142,36.2  /  139,36.4  /  144
,Mountain+Valley(White),M,72,69.9,94.0,130,34.9  /  132,35.0  /  127
,Mountain+Valley(Lady),F,72,69.8,100.3,130,35.5  /  131,34.3  /  128
Golden Bay Golf & Resort - Valley+Ocean,Valley+Ocean(Back),M,72,74.9,100.9,140,38.2  /  144,36.7  /  136
,Valley+Ocean(Blue),M,72,71.3,97.3,140,36.4  /  144,34.9  /  136
,Valley+Ocean(White),M,72,69.2,92.6,126,35.0  /  127,34.2  /  125
,Valley+Ocean(Lady),F,72,68.1,97.4,124,34.3  /  128,33.8  /  120
Golden Bay Golf & Resort - Valley+Ocean,Ocean+Mountain(Back),M,72,74.3,100.7,143,36.7  /  136,37.6  /  149
,Ocean+Mountain(Blue),M,72,71.1,96.6,138,34.9  /  136,36.2  /  139
,Ocean+Mountain(White),M,72,69.1,93.0,129,34.2  /  125,34.9  /  132
,Ocean+Mountain(Lady),F,72,69.3,98.9,126,33.8  /  120,35.5  /  131
GURYONG WELFARE GOLF - OUT/IN,Back,M,72,73.3,98.1,133,36.6  /  133,36.7  /  133
,Regular,M,72,70.9,95.0,130,35.5  /  131,35.4  /  128
,Red,F,72,70.2,98.9,122,35.4  /  118,34.8  /  126
"Gyeryong Welfare Golf - Out,In",Back,M,72,74.1,98.4,131,36.7  /  127,37.4  /  135
,REGULAR,M,72,71.5,95.3,128,35.4  /  128,36.1  /  128
,FRONT,F,72,72.6,101.9,125,36.5  /  126,36.1  /  123
JeongSan CC - Moon+Star,Moon+Star(Back),M,72,76.4,103.1,144,38.5  /  144,37.9  /  143
,Moon+Star(Blue),M,72,73.8,99.8,140,37.1  /  142,36.7  /  138
,Moon+Star(White),M,72,71.2,97.0,139,35.7  /  142,35.5  /  136
,Moon+Star(Silver),M,72,68.1,92.1,129,34.1  /  132,34.0  /  126
,Moon+Star(Red),F,72,72.1,103.4,133,36.3  /  134,35.8  /  131
JeongSan CC - Star+Sun,Star+Sun(Back),M,72,75.2,101.1,140,37.9  /  143,37.3  /  136
,Star+Sun(Blue),M,72,72.8,97.8,135,36.7  /  138,36.1  /  131
,Star+Sun(White),M,72,70.7,95.4,133,35.5  /  136,35.2  /  130
,Star+Sun(Silver),M,72,66.9,89.7,123,34.0  /  126,32.9  /  119
,Star+Sun(Red),F,72,71.9,102.2,129,35.8  /  131,36.1  /  126
JeongSan CC - Sun+Moon,Sun+Moon(Back),M,72,75.8,101.8,140,37.3  /  136,38.5  /  144
,Sun+Moon(Blue),M,72,73.2,98.6,137,36.1  /  131,37.1  /  142
,Sun+Moon(White),M,72,70.9,96.2,136,35.2  /  130,35.7  /  142
,Sun+Moon(Silver),M,72,67.0,90.4,126,32.9  /  119,34.1  /  132
,Sun+Moon(Red),F,72,72.4,103.0,130,36.1  /  126,36.3  /  134
"PINESTONE CC - PINE,STONE",Black,M,72,75.2,100.0,134,37.8  /  136,37.4  /  131
,Blue,M,72,72.2,96.2,129,36.2  /  129,36.0  /  129
,White,M,72,69.5,92.3,123,34.7  /  123,34.8  /  123
,Red,F,72,70.3,98.3,119,35.1  /  114,35.2  /  124
PRINCESS GOLF CLUB - PINE / VALLEY,BLUE,M,72,71.6,96.2,132,35.8  /  131,35.8  /  133
,WHITE,M,72,69.3,93.6,131,34.6  /  129,34.7  /  132
,RED,F,72,68.7,98.3,126,34.4  /  122,34.3  /  129
"SEOSANSOO GOLF&RESORT - Out,In",BLACK,M,72,74.7,100.2,138,37.5  /  136,37.2  /  139
,BLUE,M,72,72.8,97.6,134,36.6  /  131,36.2  /  136
,WHITE,M,72,71.0,95.0,129,35.6  /  128,35.4  /  130
,GOLD,M,72,68.7,91.3,122,34.5  /  122,34.2  /  122
,RED,F,72,71.0,102.0,132,35.8  /  127,35.2  /  136
SOLLAGO COUNTRY CLUB - LAGO,BLUE,M,72,73.1,99.2,141,36.6  /  143,36.5  /  138
,WHITE,M,72,70.5,94.6,130,35.5  /  135,35.0  /  125
,RED,M,72,64.4,85.9,116,32.6  /  117,31.8  /  114
,WHITE,F,72,76.2,110.2,145,38.3  /  147,37.9  /  142
,RED,F,72,68.9,97.7,122,34.8  /  124,34.1  /  120
SOLLAGO COUNTRY CLUB - SOL,BACK,M,72,75.6,102.5,145,38.0  /  142,37.6  /  147
,REGULAR,M,72,70.7,96.5,139,35.7  /  142,35.0  /  136
,RED (MEN),M,72,69.1,94.5,137,34.9  /  140,34.2  /  133
,WHITE,F,72,75.7,105.3,126,38.2  /  125,37.5  /  126
,LADY,F,72,69.9,99.4,125,35.0  /  120,34.9  /  130
