,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
BOOYOUNG COUNTRY CLUB - SARANG+WONWANG,BLACK(SARANG+WONWANG),M,72,73.3,96.8,127,36.5  /  127,36.8  /  126
,BLUE(SARANG+WONWANG),M,72,70.6,93.4,123,35.1  /  121,35.5  /  125
,WHITE(SARANG+WONWANG),M,72,68.2,89.6,115,33.8  /  113,34.4  /  117
,YELLOW(SARANG+WONWANG),M,72,66.1,86.4,110,32.7  /  107,33.4  /  112
,LADY(SARANG+WONWANG),F,72,69.1,96.6,117,34.3  /  114,34.8  /  119
BOOYOUNG COUNTRY CLUB - WONWANG+WOOJEONG,BLACK(WONWANG+WOOJEONG),M,72,73.0,96.9,129,36.8  /  126,36.2  /  131
,BLUE(WONWANG+WOOJEONG),M,72,70.3,93.3,124,35.5  /  125,34.8  /  123
,WHITE(WONWANG+WOOJEONG),M,72,68.0,89.8,117,34.4  /  117,33.6  /  117
,YELLOW(WONWANG+WOOJEONG),M,72,65.6,85.7,108,33.4  /  112,32.2  /  104
,LADY(WONWANG+WOOJEONG),F,72,68.1,96.0,119,34.8  /  119,33.3  /  118
BOOYOUNG COUNTRY CLUB - WOOJEONG+SARANG,BLACK(WOOJEONG+SARANG),M,72,72.7,96.7,129,36.2  /  131,36.5  /  127
,BLUE(WOOJEONG+SARANG),M,72,69.9,92.5,122,34.8  /  123,35.1  /  121
,WHITE(WOOJEONG+SARANG),M,72,67.4,88.8,115,33.6  /  117,33.8  /  113
,YELLOW(WOOJEONG+SARANG),M,72,64.9,84.5,106,32.2  /  104,32.7  /  107
,LADY(WOOJEONG+SARANG),F,72,67.6,95.0,116,33.3  /  118,34.3  /  114
"Club NINE BRIDGES - CREEK, HIGHLAND",BLACK(2017),M,72,75.9,102.5,143,38.2  /  145,37.7  /  141
,BLUE(2017),M,72,73.8,99.5,139,37.1  /  139,36.7  /  138
,WHITE(2017),M,72,72.6,97.7,135,36.4  /  132,36.2  /  138
,YELLOW(2017),M,72,69.2,91.8,122,35.0  /  122,34.2  /  122
,RED(2017),F,72,70.3,98.8,121,34.8  /  125,35.5  /  117
ECOLAND - Beach Hills+Wild,REGULAR,M,72,70.1,92.2,119,34.9  /  122,35.2  /  116
,LADY,F,72,69.4,97.4,119,34.5  /  121,34.9  /  116
ECOLAND - Eco+Beach Hills,REGULAR,M,72,69.8,92.3,122,34.9  /  121,34.9  /  122
,LADY,F,72,69.4,98.0,121,34.9  /  121,34.5  /  121
ECOLAND - Wild+Eco,REGULAR,M,72,70.1,92.1,119,35.2  /  116,34.9  /  121
,LADY,F,72,69.8,97.8,119,34.9  /  116,34.9  /  121
ELYSIAN JEJU - Campo / Ocean,BLACK,M,72,75.0,100.4,137,37.4  /  138,37.6  /  136
,BLUE,M,72,72.8,97.8,135,36.4  /  135,36.4  /  135
,WHITE,M,72,71.0,94.8,128,35.5  /  128,35.5  /  128
,YELLOW,M,72,68.5,91.5,124,34.3  /  125,34.2  /  123
,RED,F,72,70.1,98.5,121,35.1  /  121,35.0  /  120
ELYSIAN JEJU - Lake / Pine,BLACK,M,72,76.4,103.0,143,38.1  /  143,38.3  /  143
,BLUE,M,72,74.3,100.4,141,37.1  /  142,37.2  /  139
,WHITE,M,72,72.5,98.3,139,36.2  /  141,36.3  /  137
,YELLOW,M,72,70.1,95.0,134,34.9  /  136,35.2  /  132
,RED,F,72,72.2,102.4,128,36.3  /  128,35.9  /  128
"Haevichi CC Jeju - Lake, Valley",Blue,M,72,73.7,99.5,139,37.9  /  144,35.8  /  133
,White,M,72,71.7,96.7,135,36.7  /  139,35.0  /  130
,Yellow,M,72,70.0,94.4,132,35.7  /  135,34.3  /  128
,Red,F,72,72.1,102.4,129,36.5  /  134,35.6  /  123
,Red (A),F,71,70.9,100.6,126,35.9  /  132,35.0  /  120
"Haevichi CC Jeju - SKY, PALM",Blue,M,72,73.7,97.6,129,37.0  /  126,36.7  /  131
,White,M,72,71.6,94.8,125,35.9  /  122,35.7  /  128
,Yellow,M,72,69.1,91.6,121,34.6  /  118,34.5  /  124
,Red,F,72,71.6,100.0,120,35.8  /  120,35.8  /  120
,Red (A),F,72,69.2,96.4,115,34.4  /  114,34.8  /  116
