,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,GOLD,M,69,67.1,89.8,123,33.3  /  122,33.8  /  123
,GOLD(LADY),F,71,71.7,102.6,131,35.4  /  128,36.3  /  134
,RED(LADY),F,71,69.2,99.0,127,34.2  /  124,35.0  /  129
ASIANA COUNTRY CLUB - WEST,BLUE,M,72,72.5,98.0,137,35.5  /  132,37.0  /  142
,WHITE,M,72,70.7,95.9,136,34.6  /  130,36.1  /  141
,GOLD,M,73,66.3,88.6,120,32.7  /  113,33.6  /  127
,GOLD(LADY),F,72,70.5,100.5,128,34.1  /  120,36.4  /  135
,RED(LADY),F,71,68.3,97.5,124,33.1  /  117,35.2  /  131
BALIOS COUNTRY CLUB - EAST/WEST,BACK,M,72,74.2,100.2,140,37.1  /  139,37.1  /  141
,WHITE,M,71,71.9,96.2,131,35.8  /  128,36.1  /  133
,LADY,F,72,73.6,103.9,129,36.3  /  126,37.3  /  131
BALIOS COUNTRY CLUB - SOUTH / EAST,BACK(18),M,72,73.2,99.0,139,36.1  /  139,37.1  /  139
,WHITE(18),M,70,70.8,94.9,130,35.0  /  131,35.8  /  128
,LADY(18),F,72,72.3,102.2,127,36.0  /  127,36.3  /  126
BALIOS COUNTRY CLUB - WEST / SOUTH,BACK(18),M,72,73.2,99.2,140,37.1  /  141,36.1  /  139
,WHITE(18),M,71,71.1,95.7,132,36.1  /  133,35.0  /  131
,LADY(18),F,72,73.3,103.7,129,37.3  /  131,36.0  /  127
BEARCREEK GOLF CLUB - BEAR,BACK(2017),M,72,74.9,99.8,134,37.3  /  135,37.6  /  133
,BLUE(2017),M,72,72.6,97.2,132,36.1  /  133,36.5  /  131
,WHITE(2017),M,72,70.5,94.4,129,35.1  /  129,35.4  /  128
,WHITE(2021),M,72,70.5,94.4,129,35.4  /  128,35.1  /  129
,GREEN(2017),M,72,69.5,91.5,119,34.6  /  130,34.9  /  107
,WHITE,F,72,76.1,106.2,128,38.1  /  127,38.0  /  128
,LADY(2017),F,72,69.5,98.9,125,34.9  /  123,34.6  /  126
BEARCREEK GOLF CLUB - CREEK,BACK(2017),M,72,74.8,100.8,140,37.6  /  143,37.2  /  137
,BLUE(2017),M,72,73.4,99.2,138,37.4  /  140,36.0  /  136
,WHITE(2017),M,72,70.4,95.1,133,35.4  /  133,35.0  /  132
,GREEN(2017),M,70,67.7,91.5,128,34.0  /  128,33.7  /  128
,LADY(2017),F,71,69.1,98.2,124,35.0  /  125,34.1  /  122
BEST VALLEY GOLF CLUB - 9 HOLES * 2,BACK,M,74,75.2,100.6,137,37.6  /  137,37.6  /  137
,REGULAR,M,72,72.8,98.1,137,36.4  /  137,36.4  /  136
,SILVER,M,71,69.6,93.4,128,34.8  /  128,34.8  /  128
,LADY,F,72,73.2,104.8,134,36.6  /  134,36.6  /  134
BlueOne Yongin CC - East,CHAMPION(18),M,72,72.0,96.4,131,36.0  /  131,36.0  /  131
,BACK(18),M,72,70.2,94.2,129,35.1  /  129,35.1  /  129
,REGULAR(18),M,72,68.6,92.0,126,34.3  /  126,34.3  /  126
,SENIOR(18),M,72,67.2,89.4,119,33.6  /  119,33.6  /  119
,LADY(18),F,72,69.2,97.6,120,34.6  /  120,34.6  /  120
BlueOne Yongin CC - West/Middle,Champion,M,72,73.7,98.4,133,36.9  /  133,36.8  /  132
,Back,M,72,71.6,96.0,132,35.8  /  128,35.8  /  135
,Regular,M,72,70.2,93.9,128,35.0  /  126,35.2  /  129
,SENIOR,M,72,68.2,90.9,123,33.9  /  121,34.3  /  124
,REGULAR,F,72,75.0,105.8,131,37.1  /  127,37.9  /  134
,Lady,F,72,69.6,97.6,119,34.6  /  119,35.0  /  119
"CHEONGPYEONG Midas GC - Out,In",BLUE,M,72,74.6,100.4,139,37.1  /  132,37.5  /  145
,GOLD,M,72,72.4,97.7,136,35.9  /  132,36.5  /  140
,WHITE,M,72,70.5,94.9,132,34.9  /  125,35.6  /  138
,GREEN,M,72,69.1,92.8,128,34.3  /  122,34.8  /  133
,GREEN (Lady),F,72,74.8,106.4,134,37.0  /  130,37.8  /  138
,RED,F,72,72.4,102.8,129,35.9  /  126,36.5  /  132
Curo - OAK HILL+ROCKY HILL,BLUE,M,72,72.8,98.1,136,36.7  /  133,36.1  /  139
,WHITE,M,72,70.9,95.9,135,35.9  /  133,35.0  /  136
,RED,F,72,68.3,95.6,116,34.6  /  114,33.7  /  118
Curo - PINE HILL+OAK HILL,BLUE,M,72,73.0,97.7,133,36.3  /  132,36.7  /  133
,WHITE,M,72,71.6,96.3,133,35.7  /  132,35.9  /  133
,RED,F,72,69.2,96.5,116,34.6  /  118,34.6  /  114
Curo - ROCKY HILL+PINE HILL,BLUE,M,72,72.4,97.6,136,36.1  /  139,36.3  /  132
,WHITE,M,72,70.7,95.6,134,35.0  /  136,35.7  /  132
,RED,F,72,68.3,96.1,118,33.7  /  118,34.6  /  118
East Yeoju Welfare Golf - MOUNTAIN+LAKE,Regular,M,72,70.4,93.3,124,34.6  /  124,35.8  /  123
,Lady,F,72,68.5,95.8,116,33.7  /  116,34.8  /  115
"Ferrum Club - Out,In",BLACK,M,72,76.1,103.4,147,38.2  /  154,37.9  /  140
,BLUE,M,72,73.7,100.9,147,37.0  /  150,36.7  /  143
,WHITE,M,72,71.6,97.2,138,35.9  /  142,35.7  /  133
,YELLOW,M,72,69.3,94.0,133,34.8  /  138,34.5  /  128
,RED,F,72,70.3,100.8,129,35.2  /  132,35.1  /  126
Fortune Hills - Castle+Palace,REGULAR,M,72,71.5,95.9,131,35.1  /  130,36.4  /  132
,LADY,F,72,70.4,98.3,119,34.8  /  117,35.6  /  120
Fortune Hills - Garden+Castle,REGULAR,M,72,69.8,93.5,128,34.7  /  125,35.1  /  130
,LADY,F,72,69.6,97.0,116,34.8  /  115,34.8  /  117
Fortune Hills - Palace+Garden,REGULAR,M,72,71.1,95.0,129,36.4  /  132,34.7  /  125
,LADY,F,72,70.4,98.1,118,35.6  /  120,34.8  /  115
Gapyeong Benest - Birch+Maple,Birch+Maple(Black),M,73,74.7,100.7,140,37.3  /  141,37.4  /  139
,Birch+Maple(Blue),M,72,72.7,98.6,140,36.3  /  139,36.4  /  140
,Birch+Maple(White),M,72,70.5,94.7,130,35.5  /  130,35.0  /  130
,Birch+Maple(Red),F,72,70.3,99.7,125,35.5  /  123,34.8  /  126
Gapyeong Benest - Maple+Pine,Maple+Pine(Black),M,72,74.8,100.4,138,37.4  /  139,37.4  /  137
,Maple+Pine(Blue),M,72,72.6,97.7,135,36.4  /  140,36.2  /  130
,Maple+Pine(White),M,72,69.8,93.7,129,35.0  /  130,34.8  /  127
,Maple+Pine(Red),F,72,69.4,98.6,124,34.8  /  126,34.6  /  121
Gapyeong Benest - Pine+Birch,Pine+Birch(Black),M,73,74.7,100.5,139,37.4  /  137,37.3  /  141
,Pine+Birch(Blue),M,72,72.5,97.5,135,36.2  /  130,36.3  /  139
,Pine+Birch(White),M,72,70.3,94.2,129,34.8  /  127,35.5  /  130
,Pine+Birch(Red),F,72,70.1,98.9,122,34.6  /  121,35.5  /  123
"GIMPO SEASIDE Country Club - Out,In",BACK,M,72,73.2,98.2,135,36.1  /  137,37.1  /  132
,REGULAR,M,72,70.8,95.8,135,34.8  /  131,36.0  /  138
,LADY,F,72,75.2,108.9,139,37.3  /  141,37.9  /  137
Glen Ross GC - 9 Holes x 2,WHITE,M,72,70.8,94.2,126,35.3  /  129,35.5  /  123
,RED,F,72,70.0,98.8,122,34.9  /  122,35.1  /  122
"GOLFZON COUNTY ANSUNG H - HILL, LAKE",BACK,M,72,74.7,101.0,142,37.8  /  144,36.9  /  139
,REGULAR,M,72,71.3,96.6,137,36.0  /  137,35.3  /  136
,LADY,F,72,68.6,98.0,125,34.9  /  128,33.7  /  121
HAESLEY NINEBRIDGES - HAESLEY / PGA,PGA TOUR,M,72,76.9,105.5,153,38.4  /  155,38.5  /  151
,Champ,M,72,76.3,104.5,151,38.3  /  155,38.0  /  147
,Medal,M,72,74.3,101.1,145,37.3  /  150,37.0  /  139
,Members,M,72,72.1,98.8,144,36.1  /  147,36.0  /  140
,Senior,M,72,69.4,94.9,138,34.8  /  139,34.6  /  136
,Ladies,F,72,70.6,101.1,130,35.2  /  129,35.4  /  130
Haevichi COUNTRY CLUB SEOUL - OUT / IN,BLACK,M,72,76.0,104.0,151,38.0  /  155,38.0  /  146
,BLUE,M,72,74.3,101.6,147,36.9  /  147,37.4  /  146
,WHITE,M,72,72.3,99.2,145,35.9  /  146,36.4  /  143
,RED,F,72,71.8,103.2,133,35.9  /  139,35.9  /  127
HANSUNG Country Club - BLUE+GREEN,BLUE,M,72,76.0,101.4,137,38.1  /  136,37.9  /  138
,WHITE,M,72,73.9,98.4,132,36.9  /  130,37.0  /  133
,GOLD,M,72,72.2,96.0,128,36.0  /  131,36.2  /  125
,WHITE,F,72,79.8,115.6,152,39.6  /  155,40.2  /  148
,RED,F,72,71.8,103.4,134,35.3  /  136,36.5  /  132
HANSUNG Country Club - GREEN+ORANGE,BLUE,M,72,75.5,100.7,136,37.9  /  138,37.6  /  133
,WHITE,M,72,73.6,98.0,131,37.0  /  130,36.6  /  132
,GOLD,M,72,71.9,95.5,127,36.2  /  127,35.7  /  127
,WHITE,F,72,80.1,115.3,149,40.2  /  148,39.9  /  150
,RED,F,72,72.7,104.1,133,36.5  /  132,36.2  /  134
HANSUNG Country Club - ORANGE+BLUE,BLUE,M,72,75.7,100.7,135,37.6  /  133,38.1  /  136
,WHITE,M,72,73.5,97.7,130,36.6  /  131,36.9  /  129
,GOLD,M,72,71.7,94.9,125,35.7  /  123,36.0  /  127
,WHITE,F,72,79.5,115.5,153,39.9  /  150,39.6  /  155
,RED,F,72,71.5,103.3,135,36.2  /  134,35.3  /  136
"HWASAN Country Club - OUT,IN",Champion,M,72,73.9,99.4,137,36.8  /  142,37.1  /  132
,Regular,M,72,72.2,97.7,137,36.0  /  142,36.2  /  132
,Front,M,72,70.3,94.5,131,35.1  /  136,35.2  /  125
,Ladies,F,72,74.7,106.0,133,37.4  /  136,37.3  /  130
Icheon Midas - Midas+Olympus,WHITE,M,72,70.9,96.2,137,35.5  /  136,35.4  /  137
,RED,F,72,69.6,98.9,125,35.2  /  129,34.4  /  120
Icheon Midas - Olympus+Titan,WHITE,M,72,70.8,95.8,135,35.4  /  137,35.4  /  132
,RED,F,72,69.6,98.6,123,34.4  /  120,35.2  /  126
Icheon Midas - Titan+Midas,WHITE,M,72,70.9,95.8,134,35.4  /  132,35.5  /  136
,RED,F,72,70.4,100.5,128,35.2  /  126,35.2  /  129
KONJIAM GOLF CLUB - Mountain & Lake,Tournament,M,72,75.3,101.8,143,37.2  /  142,38.1  /  143
,Champion,M,72,72.7,98.7,140,35.8  /  138,36.9  /  142
,Regular,M,72,70.3,95.4,135,34.6  /  131,35.7  /  139
,Ladies,F,72,70.1,100.3,129,34.6  /  126,35.5  /  131
LAKESIDE CC - WEST,BACK,M,73,77.7,104.1,142,38.5  /  139,39.2  /  145
,REGULAR,M,72,72.4,97.8,137,35.8  /  133,36.6  /  140
,LADY,F,72,72.5,102.9,129,35.6  /  124,36.9  /  134
Lakewood CC - LAKE,Flower+Water(Back),M,72,73.7,98.3,132,36.7  /  133,37.0  /  131
,Flower+Water(White),M,72,72.2,96.4,130,36.0  /  132,36.2  /  128
,Flower+Water(Gold),M,72,69.9,93.6,128,34.9  /  128,35.0  /  127
,Flower+Water(Lady),F,72,71.8,99.5,118,36.1  /  119,35.7  /  116
Lakewood CC - WOOD,Mountain+Forest(Back),M,72,74.4,99.5,135,36.6  /  133,37.8  /  137
,Mountain+Forest(White),M,72,72.6,97.5,134,35.6  /  135,37.0  /  133
,Mountain+Forest(Gold),M,71,68.3,91.3,124,34.4  /  127,33.9  /  121
,Mountain+Forest(Lady),F,72,68.1,95.4,116,34.1  /  119,34.0  /  113
LASSA GOLF CLUB - LAKE+VALLEY,LAKE+VALLEY(BLUE),M,72,73.1,98.5,137,37.0  /  139,36.1  /  135
,LAKE+VALLEY(WHITE),M,72,71.0,95.3,131,35.9  /  133,35.1  /  128
,LAKE+VALLEY(RED),F,71,68.6,95.3,114,34.5  /  113,34.1  /  114
LASSA GOLF CLUB - MOUNTAIN+LAKE,MOUNTAIN+LAKE(BLUE),M,72,74.3,100.1,139,37.3  /  139,37.0  /  139
,MOUNTAIN+LAKE(WHITE),M,71,71.0,95.3,131,36.0  /  136,35.0  /  126
,MOUNTAIN+LAKE(RED),F,71,69.5,97.4,119,35.0  /  124,34.5  /  113
LASSA GOLF CLUB - VALLEY+MOUNTAIN,VALLEY+MOUNTAIN(BLUE),M,72,73.4,98.8,137,36.1  /  135,37.3  /  139
,VALLEY+MOUNTAIN(WHITE),M,72,71.1,95.6,132,35.1  /  128,36.0  /  136
,VALLEY+MOUNTAIN(RED),F,72,69.1,97.1,119,34.1  /  114,35.0  /  124
LUNA HILLS ANSEONG - Oak Hill / Birch Hill,BACK,M,72,70.8,94.9,130,35.6  /  132,35.2  /  127
,REGULAR,M,72,68.5,90.6,119,34.5  /  122,34.0  /  116
,LADY,F,72,66.2,93.5,116,33.0  /  116,33.2  /  115
Montvert Country Club - AUTOMNE+HIVER,SOUTH(BLUE),M,71,72.9,96.4,127,36.6  /  124,36.3  /  129
,SOUTH(WHITE),M,72,69.6,92.7,125,35.2  /  127,34.4  /  122
,SOUTH(RED),F,71,68.7,96.4,117,35.1  /  120,33.6  /  114
Montvert Country Club - PRINTEMPS+ETE,NORTH(BLUE),M,72,75.1,101.0,140,37.2  /  136,37.9  /  143
,NORTH(WHITE),M,72,71.1,95.7,132,35.4  /  133,35.7  /  131
,NORTH(WHITE),F,72,76.5,110.4,144,38.1  /  137,38.4  /  150
,NORTH(RED),F,72,70.3,100.5,128,34.5  /  120,35.8  /  136
"NAMBOO COUNTRY CLUB - OUT,IN",BLACK,M,72,74.9,101.3,142,37.4  /  144,37.5  /  140
,BLUE,M,72,73.1,99.2,141,36.4  /  144,36.7  /  137
,WHITE,M,72,70.9,96.2,137,35.0  /  138,35.9  /  135
,GOLD,M,72,69.3,93.0,128,34.2  /  129,35.1  /  126
,RED,F,72,72.9,104.2,133,36.0  /  132,36.9  /  133
"NAMCHON Golf Club - OUT,IN",71(GOLD),M,72,74.5,100.7,142,37.5  /  142,37.0  /  141
,67(BLUE),M,72,72.4,97.7,137,36.5  /  138,35.9  /  135
,63(WHITE),M,72,69.6,94.0,131,35.1  /  133,34.5  /  129
,58(GREEN),M,72,66.4,88.7,120,33.6  /  124,32.8  /  116
,53(RED),F,72,68.3,97.9,126,34.5  /  129,33.8  /  122
"NAMSEOUL COUNTRY CLUB - OUT, IN",Blue,M,72,74.6,98.6,129,37.7  /  127,36.9  /  131
,White,M,72,72.2,94.8,122,36.7  /  115,35.5  /  128
,White,F,72,79.0,112.7,143,40.2  /  143,38.8  /  142
,Red,F,72,74.1,103.6,125,37.2  /  129,36.9  /  121
Namyeoju GC - Garam+Maru,BLACK,M,72,73.2,97.7,132,36.8  /  136,36.4  /  128
,Regular,M,72,70.7,94.9,131,35.6  /  136,35.1  /  125
,Lady,F,72,72.3,103.3,132,36.4  /  137,35.9  /  126
Namyeoju GC - MARU+NURI,BLACK,M,72,71.9,96.2,131,36.4  /  128,35.5  /  133
,Regular,M,72,69.3,92.6,126,35.1  /  125,34.2  /  126
,Lady,F,72,71.0,100.8,127,35.9  /  126,35.1  /  127
Namyeoju GC - Nuri+Garam,Black,M,72,72.3,97.3,135,35.5  /  133,36.8  /  136
,Regular,M,72,69.8,94.1,131,34.2  /  126,35.6  /  136
,Lady,F,72,71.5,102.7,132,35.1  /  127,36.4  /  137
"NEW KOREA Country Club - OUT,IN",Black,M,72,73.8,99.6,139,37.2  /  142,36.6  /  136
,Gold,M,72,72.5,97.9,137,36.6  /  139,35.9  /  135
,Blue,M,72,71.9,96.8,134,36.5  /  138,35.4  /  130
,White,M,72,69.8,94.2,131,35.6  /  133,34.2  /  129
,White(W),F,72,75.0,106.1,132,38.3  /  137,36.7  /  126
,Red,F,72,71.0,100.3,125,35.6  /  124,35.4  /  125
Newseoul CC - Art,BLUE,M,72,72.8,97.3,132,36.6  /  136,36.2  /  128
,WHITE,M,72,70.1,94.0,129,35.1  /  131,35.0  /  126
,RED,F,72,71.6,101.7,128,36.2  /  130,35.4  /  126
Newseoul CC - MUNHWA,Back,M,72,74.3,99.4,135,37.2  /  138,37.1  /  132
,Regular,M,72,72.1,96.5,131,36.1  /  130,36.0  /  132
,Lady,F,72,72.6,103.9,133,36.2  /  136,36.4  /  130
PLAZA CC YONGIN - LION,Champion,M,72,73.0,97.5,132,36.2  /  129,36.8  /  135
,Regular,M,72,71.6,95.2,127,35.4  /  124,36.2  /  130
,Lady,F,72,70.3,98.9,122,35.4  /  123,34.9  /  120
PLAZA CC YONGIN - TIGER,BLACK,M,72,74.7,98.8,130,37.3  /  130,37.4  /  129
,BLUE,M,72,72.8,96.8,129,36.4  /  128,36.4  /  130
,WHITE,M,72,71.1,94.6,127,35.4  /  125,35.7  /  128
,YELLOW,M,72,68.1,90.1,118,33.9  /  118,34.2  /  118
,RED,F,72,69.5,97.4,119,34.8  /  119,34.7  /  118
PRISTINE VALLEY - PRISTINE / VALLEY,BLUE,M,72,72.2,98.6,142,36.4  /  138,35.8  /  146
,WHITE,M,72,70.3,95.3,135,35.6  /  132,34.7  /  137
,RED,F,72,71.2,101.6,129,35.9  /  130,35.3  /  128
Riverbend Golf Course,Black Temporary,M,72,72.9,96.8,129,36.3  /  128,36.6  /  129
,Blue Temporary,M,72,70.0,92.8,123,34.8  /  121,35.2  /  125
,White Temporary,M,72,66.9,87.3,110,33.3  /  108,33.6  /  112
,Red Temporary,M,72,63.8,82.9,103,32.0  /  102,31.8  /  103
,White Temporary,F,72,72.8,102.4,126,36.2  /  125,36.6  /  126
,Red Temporary,F,72,68.9,96.4,117,34.7  /  117,34.2  /  116
SEOSEOUL Country Club - Lake+Hill,Black,M,72,72.5,97.7,136,35.9  /  133,36.6  /  138
,Regular,M,72,71.0,95.3,131,35.0  /  126,36.0  /  136
,Lady,F,72,71.6,101.4,126,35.7  /  126,35.9  /  126
SEOUL HANYANG Country Club - NEW,BLUE,M,72,75.6,101.3,139,38.3  /  135,37.3  /  142
,WHITE,M,72,73.7,99.5,138,37.2  /  140,36.5  /  136
,RED,F,72,74.9,106.8,136,37.6  /  136,37.3  /  135
SEOUL HANYANG Country Club - OLD,BLUE,M,72,73.3,98.6,136,36.9  /  132,36.4  /  140
,WHITE,M,72,72.1,97.1,134,36.4  /  134,35.7  /  134
,RED,F,72,75.1,106.9,135,37.7  /  137,37.4  /  133
Shilla Country Club - EAST+WEST,EAST+WEST(BLUE),M,72,73.4,97.7,131,36.8  /  130,36.6  /  131
,EAST+WEST(WHITE),M,72,70.9,93.8,124,35.6  /  124,35.3  /  123
,EAST+WEST(WHITE),F,72,76.6,107.9,133,38.5  /  134,38.1  /  131
,EAST+WEST(RED),F,72,70.8,99.3,121,36.1  /  124,34.7  /  118
Shilla Country Club - SOUTH+EAST,SOUTH+EAST(BLUE),M,72,73.7,97.9,130,36.9  /  130,36.8  /  130
,SOUTH+EAST(WHITE),M,72,71.4,94.7,126,35.8  /  127,35.6  /  124
,SOUTH+EAST(WHITE),F,72,77.1,109.1,136,38.6  /  137,38.5  /  134
,SOUTH+EAST(RED),F,72,71.3,100.3,123,35.2  /  122,36.1  /  124
Shilla Country Club - WEST+SOUTH,WEST+SOUTH(BLUE),M,72,73.5,97.8,131,36.6  /  131,36.9  /  130
,WEST+SOUTH(WHITE),M,72,71.1,94.3,125,35.3  /  123,35.8  /  127
,WEST+SOUTH(WHITE),F,72,76.7,108.4,134,38.1  /  131,38.6  /  137
,WEST+SOUTH(RED),F,72,69.9,98.2,120,34.7  /  118,35.2  /  122
SMART KU GOLF PAVILION - Honesta+Justitia,BACK,M,72,69.8,93.9,130,34.0  /  124,35.8  /  136
SMART KU GOLF PAVILION - Justitia+Trust,BACK,M,72,72.3,97.2,134,35.8  /  136,36.5  /  132
SMART KU GOLF PAVILION - Trust+Honesta,BACK,M,72,70.5,94.3,128,36.5  /  132,34.0  /  124
SONGCHOO COUNTRY CLUB - WEST / EAST,BLUE,M,72,73.8,99.8,140,36.3  /  142,37.5  /  138
,WHITE,M,72,71.5,96.9,137,35.5  /  135,36.0  /  139
,RED,F,72,71.0,99.7,122,35.0  /  125,36.0  /  119
SOUTH SPRINGS COUNTRY CLUB - MOUNTAIN / LAKE,GOLD,M,72,76.9,105.7,151,38.2  /  155,38.7  /  146
,BLUE,M,72,74.7,102.1,148,36.9  /  152,37.8  /  143
,WHITE,M,72,72.5,98.8,142,35.8  /  143,36.7  /  140
,SILVER,M,72,69.7,95.2,137,34.7  /  142,35.0  /  132
,WHITE,F,72,78.1,113.2,149,38.6  /  149,39.5  /  148
,RED,F,72,71.6,103.7,137,35.3  /  136,36.3  /  137
SUWON COUNTRY CLUB - New,Blue,M,72,74.7,99.4,133,36.9  /  132,37.8  /  133
,White,M,72,72.8,97.3,132,35.9  /  131,36.9  /  132
,Gold,M,72,70.2,94.3,130,34.8  /  127,35.4  /  132
,Red,F,72,71.3,100.4,124,35.3  /  124,36.0  /  123
SUWON COUNTRY CLUB - Old,Blue,M,72,73.8,99.3,138,37.0  /  137,36.8  /  138
,White,M,72,71.7,96.6,134,35.8  /  130,35.9  /  138
,Gold,M,72,70.1,93.8,128,34.9  /  124,35.2  /  131
,Red,F,72,70.6,99.6,123,35.2  /  123,35.4  /  123
TAEKWANG COUNTRY CLUB - NORTH+SOUTH,BLUE,M,72,73.6,99.5,140,36.7  /  143,36.9  /  136
,WHITE,M,72,71.9,96.8,134,35.7  /  136,36.2  /  132
,GOLD,M,72,67.4,91.7,131,33.6  /  132,33.8  /  129
,WHITE,F,72,77.0,110.5,142,38.4  /  142,38.6  /  142
,LADY,F,72,67.6,96.3,122,33.7  /  121,33.9  /  122
TAEKWANG COUNTRY CLUB - SOUTH+WEST,BLUE,M,72,73.6,99.7,141,36.9  /  136,36.7  /  145
,WHITE,M,72,72.2,97.3,135,36.2  /  124,36.0  /  146
,GOLD,M,72,68.0,91.9,129,33.8  /  124,34.2  /  133
,WHITE,F,72,77.0,111.4,146,38.6  /  142,38.4  /  149
,LADY,F,72,67.7,97.4,126,33.9  /  122,33.8  /  130
TAEKWANG COUNTRY CLUB - WEST+NORTH,BLUE,M,72,73.4,100.2,144,36.7  /  145,36.7  /  143
,WHITE,M,72,71.7,98.8,146,36.0  /  149,35.7  /  143
,GOLD,M,72,67.8,92.8,135,34.2  /  137,33.6  /  132
,WHITE,F,72,76.8,111.1,146,38.4  /  149,38.4  /  142
,LADY,F,72,67.5,97.1,126,33.8  /  130,33.7  /  121
TRINITY CLUB - OUT/IN,Champion,M,72,76.3,102.5,141,38.5  /  142,37.8  /  140
,Tournament,M,72,74.3,99.9,138,37.4  /  137,36.9  /  139
,Pro,M,72,72.5,97.8,137,36.5  /  138,36.0  /  135
,Member,M,72,70.7,95.3,133,35.4  /  136,35.3  /  129
,Forward(M),M,72,67.8,91.2,126,34.1  /  127,33.7  /  125
,Forward(L),F,72,73.6,103.5,127,37.2  /  126,36.4  /  128
,Front(L),F,72,70.6,99.0,121,35.5  /  118,35.1  /  123
WELLINGTON COUNTRY CLUB - GRIFFIN+PHOENIX,BLACK,M,72,76.0,102.2,141,38.1  /  137,37.9  /  145
,BLUE,M,72,74.7,100.7,140,37.5  /  135,37.2  /  145
,PURPLE,M,72,73.1,99.1,140,36.7  /  136,36.4  /  144
,WHITE,M,72,71.3,96.9,138,35.7  /  139,35.6  /  137
,GREEN SENIOR,M,72,68.6,91.7,125,34.2  /  121,34.4  /  128
,BLUE,F,72,80.4,114.7,146,40.4  /  146,40.0  /  145
,PURPLE,F,72,78.5,112.0,142,39.4  /  142,39.1  /  142
,WHITE,F,72,76.4,108.7,137,38.3  /  138,38.1  /  136
,GREEN,F,72,74.1,105.3,133,37.1  /  130,37.0  /  135
,RED,F,72,70.1,98.7,122,34.9  /  119,35.2  /  124
WELLINGTON COUNTRY CLUB - PHOENIX+WYVERN,BLACK,M,72,77.2,106.1,150,37.9  /  145,39.3  /  155
,BLUE,M,72,76.2,104.9,150,37.2  /  145,39.0  /  155
,PURPLE,M,72,74.3,101.8,148,36.4  /  144,37.9  /  152
,WHITE,M,72,72.0,98.2,141,35.6  /  137,36.4  /  145
,GREEN SENIOR,M,72,68.7,93.1,132,34.4  /  128,34.3  /  135
,BLUE,F,72,82.2,119.0,150,40.0  /  145,42.2  /  155
,PURPLE,F,72,80.6,116.8,149,39.1  /  142,41.5  /  155
,WHITE,F,72,77.9,112.6,146,38.1  /  136,39.8  /  155
,GREEN,F,72,74.9,108.9,144,37.0  /  135,37.9  /  153
,RED,F,72,72.0,103.5,134,35.2  /  124,36.8  /  143
WELLINGTON COUNTRY CLUB - WYVERN+GRIFFIN,BLACK,M,72,77.4,105.5,146,39.3  /  155,38.1  /  137
,BLUE,M,72,76.5,104.2,145,39.0  /  155,37.5  /  135
,PURPLE,M,72,74.6,101.3,144,37.9  /  152,36.7  /  136
,WHITE,M,72,72.1,98.5,142,36.4  /  145,35.7  /  139
,GREEN SENIOR,M,72,68.5,92.2,128,34.3  /  135,34.2  /  121
,BLUE,F,72,82.6,119.5,151,42.2  /  155,40.4  /  146
,PURPLE,F,72,80.9,117.0,149,41.5  /  155,39.4  /  142
