,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,5D,3,4,3N,4,4,36
1,BACK TEE,538,407,395,501,217,415,156,375,394,3398
2,REGTEE,510,384,375,484,202,390,141,360,372,3218
3,FRONT1,488,367,355,469,202,370,141,340,354,3086
4,FRONT2,483,361,331,461,194,330,126,300,340,2926
5,GOLD,468,336,331,461,194,330,126,300,340,2886
6,LADIES,426,327,291,454,90,285,126,300,273,2572
7,Hdcp,5,15,3,11,7,1,17,13,9,­
