,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,3,4,5D,4,3N,4,36
1,Back,514,342,390,198,337,502,440,150,425,3298
2,Regular,503,325,369,175,320,478,415,135,390,3110
3,Front,476,319,335,147,296,443,357,110,368,2851
4,Ladies,394,311,335,147,296,389,336,110,290,2608
5,Hdcp,7,9,5,11,15,13,1,17,3,­
