,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,3N,4D,4,4,3,5,36
1,Back,493,363,369,171,453,342,405,206,590,3392
2,Regular,476,359,351,171,358,322,364,185,563,3149
3,Ladies,398,289,340,160,287,322,257,145,455,2653
4,Hdcp,11,9,13,15,3,17,1,7,5,­
