,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3,5D,4,4,4,3N,5,36
1,Back,366,394,171,570,464,344,409,156,547,3421
2,Regular,334,372,153,498,421,328,369,142,519,3136
3,Front,334,345,140,471,394,328,350,142,492,2996
4,Ladies,317,345,117,471,394,306,350,126,492,2918
5,Hdcp,3,9,15,5,1,7,13,17,11,­
