,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5D,4,3,5,4,4,3N,36
1,黒,414,406,526,430,179,510,393,393,212,3463
2,白,372,371,479,368,162,459,339,363,140,3053
3,金,372,331,404,348,148,456,339,341,140,2879
4,桜,285,300,362,323,148,372,256,309,140,2495
5,青,393,371,499,394,162,491,358,363,159,3190
6,赤,372,315,404,348,148,456,339,309,140,2831
7,Hdcp,5,9,11,1,17,7,13,3,15,­
