,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4D,4,3N,4,5,3,4,36
1,Back,350,526,363,411,196,368,552,197,415,3378
2,Regular,337,502,340,401,174,357,540,172,380,3203
3,Front,324,487,317,381,140,346,498,160,348,3001
4,Ladies,310,385,293,311,106,295,356,121,303,2480
5,Hdcp,11,15,5,1,7,13,3,17,9,­
