,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3,4,4,5,4D,4,3N,4,36
1,Blue,519,203,344,329,531,405,379,172,411,3293
2,White,498,178,333,310,512,385,350,158,384,3108
3,Red,450,131,275,263,447,327,273,103,232,2501
4,Hdcp,7,11,5,17,1,9,13,15,3,­
