,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5,3,4,5D,4,3N,4,36
1,Back,346,410,532,169,390,594,395,161,383,3380
2,REGULAR,325,396,512,155,366,572,376,146,348,3196
3,LADIES,274,352,435,120,307,486,330,108,267,2679
4,Hdcp,13,5,15,17,7,3,1,11,9,­
