,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3N,4,4,5D,4,3,4,36
1,B.TEE,525,428,166,383,370,606,392,171,451,3492
2,R.TEE,492,390,166,383,332,553,378,146,431,3271
3,F.TEE1,492,346,144,361,332,508,359,127,408,3077
4,F.TEE2,407,312,127,317,302,451,326,106,318,2666
5,L.TEE,407,265,107,289,262,451,304,106,318,2509
6,Hdcp,5,3,15,13,9,1,11,17,7,­
