,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5.0,4.0,3N,4.0,5D,4.0,3.0,4.0,4.0,36
1,Back,570.0,369.0,194,374.0,577,401.0,185.0,398.0,423.0,3491
2,Reg.,547.0,339.0,164,350.0,523,371.0,148.0,371.0,397.0,3210
3,Hdcp,,,,,,,,,,­
