,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3,4,4,4,4,3N,5D,4,36
1,Champion,555,205,423,390,445,378,175,561,405,3537
2,Back,545,173,400,378,421,356,148,543,392,3356
3,Regular,520,153,389,358,391,352,138,518,371,3190
4,front,500,138,364,349,365,339,123,494,359,3031
5,Ladies,445,121,336,315,346,301,103,427,334,2728
6,Hdcp,3,11,13,7,1,15,17,9,5,­
