,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,3N,4,4,4,3,4,5,36
1,Championsh,412,560,176,440,376,353,211,386,531,3445
2,Back,389,533,161,411,354,330,189,355,509,3231
3,Regular,361,506,145,389,332,313,172,334,481,3033
4,Ladies,334,450,117,349,304,286,138,306,432,2716
5,Hdcp,7,3,15,1,5,17,11,13,9,­
