,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3N,4,4,4,4,5D,3,4,36
1,Champion,505,173,410,323,393,433,582,193,453,3465
2,Back,480,154,380,310,367,380,500,173,376,3120
3,Regular,430,128,335,298,338,380,450,150,376,2885
4,Enjoy,400,111,280,192,291,290,378,113,265,2320
5,Ladies,400,111,315,276,291,337,450,140,347,2667
6,Hdcp,9,15,5,1,7,17,3,13,11,­
