,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3,5D,4,4,5,3N,4,4D,36
1,Back,424,185,530,388,333,537,190,393,387,3367
2,Regular,413,164,520,381,323,531,184,387,381,3284
3,Front,386,148,488,373,305,512,166,373,369,3120
4,Ladies,349,121,444,289,225,439,145,333,349,2694
5,Hdcp,3,17,11,1,15,5,7,9,13,­
