,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5D,3,4,4,5,4,3N,4,36
1,Back,360,475,180,440,415,570,305,180,300,3225
2,Regular,345,460,165,420,395,550,305,170,285,3095
3,Front,325,440,160,395,370,530,290,155,270,2935
4,Special,310,400,135,345,340,480,280,140,255,2685
5,Hdcp,11,9,7,1,3,5,17,13,15,­
