,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3,4,4,4,4,5D,3,5,36
1,Back,393,210,348,397,417,383,582,157,537,3424
2,Regular,372,186,336,385,401,369,568,137,522,3276
3,Front,357,186,320,370,386,354,500,137,497,3107
4,Ladies,343,156,172,305,279,282,434,128,459,2558
5,Hdcp,7,15,9,5,1,13,3,17,11,­
