,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5D,3N,4,4,5,4,3,4,36
1,Blue,394,561,175,381,405,504,378,190,339,3327
2,White,367,541,153,369,388,497,367,149,318,3149
3,Green,360,476,137,349,371,489,347,133,303,2965
4,Red,354,444,100,248,300,382,341,100,300,2569
5,Hdcp,11,1,15,5,9,3,7,17,13,­
