,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,3,4,5D,4,3N,4,4,36
1,TOURNAMENT,402,527,216,414,570,332,153,366,436,3416
2,Back,383,510,185,402,546,302,139,347,415,3229
3,REGULAR,358,490,160,358,520,297,121,334,369,3007
4,LADIES,341,437,142,265,469,259,108,308,333,2662
5,SENIOR,341,437,142,265,469,259,108,308,333,2662
6,Hdcp,13,5,9,1,11,17,15,7,3,­
