,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Anola Golf Club,Yellow,M,70,66.3,88.5,119,33.2  /  119,33.1  /  119
,Red,M,70,62.7,83.5,112,31.4  /  112,31.3  /  112
,Yellow,F,70,70.6,99.6,122,35.3  /  122,35.3  /  122
,Red,F,70,66.3,93.0,113,33.2  /  113,33.1  /  113
Eerikkala Golf,Yellow / 54,M,72,69.3,92.7,126,34.7  /  126,34.6  /  126
,Combo / 54 + 46,M,72,67.4,90.1,122,34.7  /  126,32.7  /  118
,Red / 46,M,72,65.5,87.6,119,32.8  /  119,32.7  /  119
,Yellow / 54,F,72,74.8,105.8,132,37.4  /  132,37.4  /  132
,Combo / 54 + 46,F,72,72.4,102.3,127,37.4  /  131,35.0  /  122
,Red / 46,F,72,70.1,98.9,122,35.1  /  122,35.0  /  122
Golf-Porrassalmi,Yellow,M,72,69.9,93.7,128,35.2  /  128,34.7  /  128
,Red,M,72,66.3,88.7,121,33.7  /  121,32.6  /  121
,Yellow,F,73,75.6,107.4,134,37.8  /  136,37.8  /  132
,Red,F,72,71.1,100.6,124,35.9  /  127,35.2  /  121
Holiday Club Golf,White,M,72,72.4,95.5,124,37.5  /  124,34.9  /  124
,Yellow,M,72,69.6,91.7,119,36.1  /  118,33.5  /  119
,Blue,M,72,66.8,87.8,113,35.0  /  114,31.8  /  112
,Red,M,72,63.8,83.8,107,33.3  /  107,30.5  /  107
,Yellow,F,72,75.1,105.0,127,39.0  /  130,36.1  /  124
,Blue,F,72,71.6,99.9,120,37.7  /  125,33.9  /  115
,Red,F,72,67.9,94.3,112,35.9  /  117,32.0  /  107
Iitin Golfseura,White,M,71,70.5,93.9,127,35.8  /  133,34.7  /  120
,Yellow,M,71,69.1,92.1,124,35.0  /  130,34.1  /  117
,Blue,M,71,67.6,89.9,121,34.2  /  126,33.4  /  115
,Red,M,71,66.5,88.5,119,33.6  /  124,32.9  /  113
,Yellow,F,71,74.7,105.0,129,37.9  /  134,36.8  /  123
,Blue,F,71,72.8,102.2,125,36.8  /  130,36.0  /  120
,Red,F,71,71.5,100.3,122,36.1  /  127,35.4  /  117
Imatran Golf,White,M,72,73.3,97.6,131,36.2  /  135,37.1  /  127
,Yellow,M,72,71.6,95.3,127,35.4  /  130,36.2  /  124
,Blue,M,72,70.2,93.3,124,34.8  /  129,35.4  /  119
,Red,M,72,67.6,89.6,119,33.3  /  122,34.3  /  115
,Yellow,F,72,77.1,108.8,135,38.2  /  132,38.9  /  137
,Blue,F,73,75.3,106.2,131,37.4  /  131,37.9  /  131
,Red,F,72,72.1,101.4,124,35.6  /  122,36.5  /  126
Kaakon Golf,Yellow,M,70,69.4,95.2,138,34.7  /  138,34.7  /  138
,Red,M,70,64.3,88.2,128,32.2  /  128,32.1  /  128
,Yellow,F,70,74.9,108.2,141,37.5  /  141,37.4  /  141
,Red,F,70,68.6,98.8,128,34.3  /  128,34.3  /  128
Karelia Golf,White / 60,M,72,72.5,97.7,136,36.1  /  139,36.4  /  132
,Yellow / 56,M,72,70.3,94.8,131,35.0  /  135,35.3  /  127
,Blue / 54,M,72,69.3,93.4,129,34.7  /  133,34.6  /  125
,Red / 48,M,72,66.3,89.2,123,32.9  /  126,33.4  /  120
,Easy,M,72,63.0,84.6,117,31.5  /  122,31.5  /  111
,Yellow / 56,F,72,75.8,107.8,136,37.7  /  139,38.1  /  132
,Blue / 54,F,72,74.6,106.0,133,37.3  /  137,37.3  /  129
,Red / 48,F,72,70.9,100.4,125,35.1  /  128,35.8  /  122
