,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3,4,4,4,4,3N,5D,36
1,Champion,518,371,198,427,404,427,362,159,521,3387
2,Regular,498,353,187,393,394,404,345,159,492,3225
3,Front,478,318,160,367,360,390,328,143,475,3019
4,Gold,462,273,160,334,305,284,315,120,371,2624
5,Green,405,242,83,238,305,201,300,120,313,2207
6,Ladies,405,273,160,334,305,284,300,120,371,2552
7,Purple,405,242,160,238,305,201,300,120,371,2342
8,Silver,462,279,160,334,338,336,315,120,438,2782
9,Hdcp,17,7,5,3,11,1,9,15,13,­
