,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3,4,5,4,4D,3N,5,4,36
1,B.T,393,189,443,450,410,429,226,493,385,3418
2,R.T,360,169,412,419,386,413,192,472,375,3198
3,F.T,338,147,375,393,363,395,154,442,357,2964
4,G.T,338,133,375,368,270,335,125,402,299,2645
5,L.T,263,133,311,333,270,280,125,402,246,2363
6,L.T60~,212,133,248,301,201,219,125,352,202,1993
7,Hdcp,9,15,3,13,1,7,11,17,5,­
