,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3,4,4,3N,5D,4,4,36
1,バック,482,360,124,403,274,174,466,367,390,3040
2,レギュラー,451,345,113,369,268,170,449,356,366,2887
3,フロント,437,324,108,356,263,166,417,338,356,2765
4,ﾚﾃﾞｨｰｽ,421,282,105,336,253,161,403,320,332,2613
5,Hdcp,15,3,17,1,13,7,11,5,9,­
