,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3,4,4,5,4,3N,5,36
1,Back,364,393,201,444,445,574,398,174,586,3579
2,Regular,338,373,165,416,409,480,350,143,558,3232
3,Gold,325,345,162,382,369,470,342,141,552,3088
4,Green,315,303,159,330,368,445,319,140,484,2863
5,Ladies,313,300,154,326,367,442,316,138,480,2836
6,Pink,258,260,124,256,327,392,256,118,410,2401
7,Hdcp,15,13,17,1,3,7,5,11,9,­
