,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3N,5,4,3N,5D,4,4,4D,36
1,Back,356,181,593,439,205,528,441,412,418,3573
2,Regular,346,168,580,422,157,519,427,405,402,3426
3,Front,326,156,565,389,125,508,399,369,374,3211
4,Ladies,316,141,493,301,110,401,328,355,317,2762
5,Hdcp,15,17,3,5,13,9,1,7,11,­
