,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4D,5,3N,4,3,5,4,4,36
1,Champion,404,400,606,171,401,222,575,424,378,3581
2,Back,376,374,586,147,384,196,551,402,368,3384
3,Reg.,365,353,563,140,360,178,524,384,358,3225
4,Front,331,343,514,116,329,178,500,356,333,3000
5,Gold,316,318,484,116,329,164,500,356,333,2916
6,Ladies,297,318,448,85,304,128,455,343,280,2658
7,Hdcp,7,17,1,15,5,9,13,3,11,­
