,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,3,5D,4,4,3N,4,36
1,Back,540,409,392,193,495,432,400,186,351,3398
2,Reg.,525,385,374,170,475,417,378,152,332,3208
3,Front,518,360,359,154,461,400,335,135,317,3039
4,Gold,498,307,325,142,437,355,324,116,276,2780
5,Ladies,402,307,325,143,437,355,324,116,276,2685
6,Hdcp,13,1,5,9,17,3,7,15,11,­
