,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3,4,5,3N,4D,5,4,36
1,Blue,400,339,166,386,478,174,457,519,413,3332
2,Green,383,325,158,369,460,165,446,479,400,3185
3,White,377,320,154,335,438,155,426,454,390,3049
4,Orange,200,210,90,266,220,133,180,218,180,1697
5,Pink,284,267,90,266,413,133,314,412,258,2437
6,Red,371,267,151,325,413,133,314,412,258,2644
7,Yellow,371,267,151,325,413,150,396,412,384,2869
8,Hdcp,5,13,15,11,9,17,1,7,3,­
