,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,5,3N,4,4,3,4D,36
1,Blue,515,365,409,558,200,364,310,180,383,3284
2,White,497,346,387,482,178,321,289,167,359,3026
3,Red,487,328,260,451,125,311,282,150,306,2700
4,Hdcp,6,12,2,4,14,10,16,18,8,­
