,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3N,5D,4,3,4,5,4,4,36
1,BLUE,386,175,579,436,206,392,501,322,456,3453
2,WHITE,353,136,553,386,175,364,481,301,428,3177
3,RED,301,112,479,335,121,318,401,270,311,2648
4,Hdcp,9,15,3,1,17,7,5,13,11,­
