,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,3N,4,4,4D,5,3,4,36
1,NICKLAUS,367,571,187,407,408,432,511,193,419,3495
2,MEMORIAL,324,515,166,377,378,412,491,171,398,3232
3,REGULAR,306,484,148,348,350,393,478,150,368,3025
4,GOLD,277,455,148,324,322,337,422,130,344,2759
5,LADIES,277,423,148,324,322,304,381,130,319,2628
6,Hdcp,7,13,17,5,11,1,9,15,3,­
