,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3N,5,3,4,4,5D,3,4,35
1,BackTee,361,173,524,200,397,481,508,230,423,3297
2,RegularTee,353,157,508,176,380,435,491,217,389,3106
3,FrontTee,326,145,483,165,353,411,480,199,359,2921
4,LadiesTee,306,127,403,143,250,322,423,148,343,2465
5,Hdcp,8,9,3,5,2,1,7,6,4,­
