,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4,3,4,4,3N,4D,5,36
1,BLUE,336,495,332,199,350,381,172,379,471,3115
2,WHITE,324,488,317,175,315,364,165,355,450,2953
3,RED,322,486,302,155,310,361,135,312,440,2823
4,Hdcp,17,7,1,3,9,11,13,5,15,­
