,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3N,4,4,5,5,4D,3,4,36
1,Back,420,189,416,410,520,482,396,170,413,3416
2,Regular,401,175,401,398,506,468,388,159,391,3287
3,Front,389,156,384,366,493,453,370,146,369,3126
4,Ladies,374,142,314,325,437,435,350,139,312,2828
5,Hdcp,7,17,1,5,9,15,11,13,3,­
