,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,3N,4,4,4,5D,3,4,36
1,B TEE,395,494,167,361,419,340,553,193,403,3325
2,R TEE,361,474,146,339,390,318,529,173,375,3105
3,L TEE,328,417,133,310,357,289,464,139,334,2771
4,C TEE,417,515,179,381,445,357,578,202,426,3500
5,Hdcp,3,11,17,13,1,15,5,7,9,­
