,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4,3N,4,4,5D,3,4,36
1,Back,429,544,347,194,465,428,564,195,390,3556
2,Regular,402,516,330,173,375,401,543,167,351,3258
3,Front,376,487,308,164,347,377,517,141,320,3037
4,Gold,352,469,288,103,323,348,463,126,307,2779
5,Ladies,332,453,288,103,323,325,388,126,307,2645
6,Hdcp,5,3,14,16,10,8,1,17,7,­
