,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,3,4,3N,5,4,4,36
1,Champ,542,419,334,192,431,193,526,397,454,3488
2,Reg.,526,407,289,174,419,181,502,376,428,3302
3,LADIES,441,339,278,137,308,110,427,296,298,2634
4,Hdcp,5,13,15,17,1,11,9,7,3,­
