,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5D,3,4,5,3N,4,4,4,36
1,Black,372,540,183,414,511,178,376,412,366,3352
2,Blue,361,528,163,388,500,178,362,400,350,3230
3,White,340,510,140,360,458,151,342,378,329,3008
4,Green,311,462,140,323,439,131,316,334,296,2752
5,Red,280,410,119,293,395,110,296,294,270,2467
6,Hdcp,11,5,17,1,9,15,3,7,13,­
