,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3,5D,4,4,5,3N,4,4,36
1,Back,367,165,548,449,359,539,171,323,410,3331
2,Regular,353,152,528,386,334,485,147,302,384,3071
3,Front,336,137,498,358,317,459,135,287,358,2885
4,Ladies,314,120,436,330,288,433,119,264,327,2631
5,Hdcp,9,15,3,1,13,7,11,17,5,­
