,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3,4,4,4D,3N,5,4D,36
1,Back,501,375,183,397,435,397,193,560,405,3446
2,Regular,480,350,158,372,410,381,170,529,379,3229
3,Front,454,332,139,344,380,360,155,501,357,3022
4,Hdcp,9,13,17,5,1,11,15,3,7,­
