,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4,4,5,3N,4D,3,4D,36
1,Champion,430,512,386,424,485,187,395,208,393,3420
2,Member,411,480,362,408,469,168,378,187,340,3203
3,Front,381,480,355,386,469,157,360,165,325,3078
4,Gold,356,456,335,340,424,136,333,147,307,2834
5,Ladies,326,425,298,303,353,132,257,125,272,2491
6,Hdcp,9,3,15,1,7,13,5,17,11,­
