,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3N,4,4D,4,3N,4,5D,4,36
1,Back,549,208,406,535,390,207,341,545,414,3595
2,REG,537,192,393,423,370,171,330,494,368,3278
3,FRONT,524,172,267,304,310,154,303,430,294,2758
4,Sil/Lad,358,130,215,241,220,143,217,330,241,2095
5,Hdcp,15,9,3,1,7,13,11,17,5,­
