,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3N,4,5D,4,4,5D,3N,4,36
1,BLACK,385,242,361,510,399,442,589,191,455,3574
2,BLUE,368,201,361,499,386,423,569,170,398,3375
3,WHITE,347,201,343,483,369,403,552,151,381,3230
4,Green,347,168,318,466,348,380,493,151,359,3030
5,RED,330,144,273,449,324,349,493,118,323,2803
6,Hdcp,9,3,15,7,13,1,5,17,11,­
