,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5D,4,3N,5,4,3,4,36
1,BLACK,376,370,535,439,177,511,343,211,418,3380
2,BＬＵＥ,351,352,525,415,165,491,324,180,385,3188
3,ＷＨＩＴＥ,335,340,512,415,149,480,307,156,347,3041
4,GOLD,276,293,425,370,137,441,269,141,332,2684
5,Pink,203,201,330,218,137,307,220,104,220,1940
6,Red,276,201,425,330,137,441,269,141,332,2552
7,Hdcp,9,15,3,7,13,1,11,17,5,­
