,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,4,4D,5,3N,4,3,5,36
1,Back,390,322,424,450,521,157,401,185,527,3377
2,REGULAR,372,322,378,402,505,157,401,171,500,3208
3,LADIES,300,294,247,367,445,147,303,156,428,2687
4,CHAMPION,402,358,424,450,521,202,437,220,564,3578
5,Hdcp,11,15,3,1,7,17,5,13,9,­
