,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,4,3,4,3N,4D,5,36
1,Blue,552,365,408,350,182,419,212,347,559,3394
2,White,529,343,392,273,160,396,195,317,533,3138
3,Red,506,343,316,273,140,295,173,317,451,2814
4,Hdcp,11,13,3,17,7,1,15,9,5,­
