,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,3,5,4,5,3,3,4D,5,4,36
1,BT,154,517,396,543,209,181,432,473,330,3235
2,FT,145,497,385,533,186,170,412,460,308,3096
3,LT,140,398,295,448,150,143,347,434,238,2593
4,Hdcp,9,4,2,1,3,6,5,8,7,­
