,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5D,4,4,3N,4,4,3,5,36
1,Black,400,575,395,470,175,335,455,245,520,3570
2,Blue,360,560,370,435,160,330,430,220,485,3350
3,White,335,545,350,410,145,305,400,190,470,3150
4,Red,305,445,330,350,110,250,350,125,400,2665
5,Hdcp,13,5,7,1,15,11,3,9,17,­
