,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5D,3N,4,5,4,3N,4D,4,4,36
1,Back,536,192,430,494,359,214,385,413,383,3406
2,Regular,483,153,344,472,318,137,356,352,357,2972
3,Senior,454,111,307,418,283,131,330,331,330,2695
4,Ladies,412,111,295,364,283,131,302,280,284,2462
5,Pink,368,78,253,311,223,87,273,280,224,2097
6,Hdcp,9,15,3,13,7,1,11,5,17,­
