,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3N,4,4,4D,5,4,3,36
1,CHAMPION,558,339,204,362,405,454,568,444,195,3529
2,Back,558,339,180,362,361,454,557,425,195,3431
3,REGULAR,546,329,170,352,351,442,547,415,180,3332
4,FRONT1,525,322,170,335,333,387,519,391,180,3162
5,FRONT2,481,307,148,312,317,339,492,361,165,2922
6,FRONT3,440,279,115,259,265,319,456,328,121,2582
7,Hdcp,3,9,15,7,13,1,11,5,17,­
