,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4,3,5D,4,4,3N,4,36
1,BLUE,344,480,413,200,533,385,342,178,345,3220
2,WHITE,329,470,382,183,516,368,325,163,336,3072
3,RED,310,414,307,125,461,330,320,108,336,2711
4,Hdcp,15,3,9,13,1,7,11,17,5,­
