,urls,golfCourseId,prefecture
131,https://shotnavi.jp/gcguide/cdata/cdata_2184_5118.htm,2184,1
132,https://shotnavi.jp/gcguide/cdata/cdata_2187_161.htm,2187,1
133,https://shotnavi.jp/gcguide/cdata/cdata_2432_4727.htm,2432,1
134,https://shotnavi.jp/gcguide/cdata/cdata_2432_5159.htm,2432,1
135,https://shotnavi.jp/gcguide/cdata/cdata_2199_695.htm,2199,1
136,https://shotnavi.jp/gcguide/cdata/cdata_2199_2970.htm,2199,1
137,https://shotnavi.jp/gcguide/cdata/cdata_2433_5287.htm,2433,1
138,https://shotnavi.jp/gcguide/cdata/cdata_2433_5303.htm,2433,1
139,https://shotnavi.jp/gcguide/cdata/cdata_2194_315.htm,2194,1
140,https://shotnavi.jp/gcguide/cdata/cdata_2194_2600.htm,2194,1
141,https://shotnavi.jp/gcguide/cdata/cdata_2194_4629.htm,2194,1
142,https://shotnavi.jp/gcguide/cdata/cdata_2185_362.htm,2185,1
143,https://shotnavi.jp/gcguide/cdata/cdata_2185_2644.htm,2185,1
144,https://shotnavi.jp/gcguide/cdata/cdata_2186_363.htm,2186,1
145,https://shotnavi.jp/gcguide/cdata/cdata_2186_2645.htm,2186,1
146,https://shotnavi.jp/gcguide/cdata/cdata_2120_348.htm,2120,1
147,https://shotnavi.jp/gcguide/cdata/cdata_2120_2631.htm,2120,1
148,https://shotnavi.jp/gcguide/cdata/cdata_2190_311.htm,2190,1
149,https://shotnavi.jp/gcguide/cdata/cdata_2190_2596.htm,2190,1
150,https://shotnavi.jp/gcguide/cdata/cdata_2128_406.htm,2128,1
151,https://shotnavi.jp/gcguide/cdata/cdata_2128_2688.htm,2128,1
152,https://shotnavi.jp/gcguide/cdata/cdata_2128_4653.htm,2128,1
153,https://shotnavi.jp/gcguide/cdata/cdata_2188_310.htm,2188,1
154,https://shotnavi.jp/gcguide/cdata/cdata_2188_2595.htm,2188,1
155,https://shotnavi.jp/gcguide/cdata/cdata_2198_4614.htm,2198,1
156,https://shotnavi.jp/gcguide/cdata/cdata_2198_2556.htm,2198,1
157,https://shotnavi.jp/gcguide/cdata/cdata_2191_312.htm,2191,1
158,https://shotnavi.jp/gcguide/cdata/cdata_2191_2597.htm,2191,1
159,https://shotnavi.jp/gcguide/cdata/cdata_2232_257.htm,2232,1
160,https://shotnavi.jp/gcguide/cdata/cdata_2232_2542.htm,2232,1
161,https://shotnavi.jp/gcguide/cdata/cdata_2267_237.htm,2267,1
162,https://shotnavi.jp/gcguide/cdata/cdata_2267_2523.htm,2267,1
163,https://shotnavi.jp/gcguide/cdata/cdata_2267_4607.htm,2267,1
164,https://shotnavi.jp/gcguide/cdata/cdata_2267_5125.htm,2267,1
165,https://shotnavi.jp/gcguide/cdata/cdata_2266_236.htm,2266,1
166,https://shotnavi.jp/gcguide/cdata/cdata_2266_2522.htm,2266,1
167,https://shotnavi.jp/gcguide/cdata/cdata_2183_360.htm,2183,1
168,https://shotnavi.jp/gcguide/cdata/cdata_2183_2642.htm,2183,1
169,https://shotnavi.jp/gcguide/cdata/cdata_2116_344.htm,2116,1
170,https://shotnavi.jp/gcguide/cdata/cdata_2116_2628.htm,2116,1
171,https://shotnavi.jp/gcguide/cdata/cdata_2117_346.htm,2117,1
172,https://shotnavi.jp/gcguide/cdata/cdata_2117_2629.htm,2117,1
173,https://shotnavi.jp/gcguide/cdata/cdata_2118_347.htm,2118,1
174,https://shotnavi.jp/gcguide/cdata/cdata_2118_2630.htm,2118,1
175,https://shotnavi.jp/gcguide/cdata/cdata_2118_4640.htm,2118,1
176,https://shotnavi.jp/gcguide/cdata/cdata_2115_343.htm,2115,1
177,https://shotnavi.jp/gcguide/cdata/cdata_2115_2627.htm,2115,1
178,https://shotnavi.jp/gcguide/cdata/cdata_2108_440.htm,2108,1
179,https://shotnavi.jp/gcguide/cdata/cdata_2108_2722.htm,2108,1
180,https://shotnavi.jp/gcguide/cdata/cdata_2203_326.htm,2203,1
181,https://shotnavi.jp/gcguide/cdata/cdata_2203_2611.htm,2203,1
182,https://shotnavi.jp/gcguide/cdata/cdata_2202_325.htm,2202,1
183,https://shotnavi.jp/gcguide/cdata/cdata_2202_2610.htm,2202,1
184,https://shotnavi.jp/gcguide/cdata/cdata_2196_77.htm,2196,1
185,https://shotnavi.jp/gcguide/cdata/cdata_2196_5371.htm,2196,1
186,https://shotnavi.jp/gcguide/cdata/cdata_2196_5372.htm,2196,1
187,https://shotnavi.jp/gcguide/cdata/cdata_2153_46.htm,2153,1
188,https://shotnavi.jp/gcguide/cdata/cdata_2153_2380.htm,2153,1
189,https://shotnavi.jp/gcguide/cdata/cdata_2153_4587.htm,2153,1
190,https://shotnavi.jp/gcguide/cdata/cdata_2144_2093.htm,2144,1
191,https://shotnavi.jp/gcguide/cdata/cdata_2144_4342.htm,2144,1
192,https://shotnavi.jp/gcguide/cdata/cdata_2119_177.htm,2119,1
193,https://shotnavi.jp/gcguide/cdata/cdata_2119_2476.htm,2119,1
194,https://shotnavi.jp/gcguide/cdata/cdata_2231_309.htm,2231,1
195,https://shotnavi.jp/gcguide/cdata/cdata_2231_2594.htm,2231,1
196,https://shotnavi.jp/gcguide/cdata/cdata_2242_5359.htm,2242,1
197,https://shotnavi.jp/gcguide/cdata/cdata_2242_5360.htm,2242,1
198,https://shotnavi.jp/gcguide/cdata/cdata_2242_5361.htm,2242,1
199,https://shotnavi.jp/gcguide/cdata/cdata_2242_5362.htm,2242,1
200,https://shotnavi.jp/gcguide/cdata/cdata_2158_386.htm,2158,1
201,https://shotnavi.jp/gcguide/cdata/cdata_2158_2668.htm,2158,1
202,https://shotnavi.jp/gcguide/cdata/cdata_2158_4650.htm,2158,1
203,https://shotnavi.jp/gcguide/cdata/cdata_2179_356.htm,2179,1
204,https://shotnavi.jp/gcguide/cdata/cdata_2179_2639.htm,2179,1
205,https://shotnavi.jp/gcguide/cdata/cdata_2195_316.htm,2195,1
206,https://shotnavi.jp/gcguide/cdata/cdata_2195_2601.htm,2195,1
207,https://shotnavi.jp/gcguide/cdata/cdata_2156_384.htm,2156,1
208,https://shotnavi.jp/gcguide/cdata/cdata_2156_2666.htm,2156,1
209,https://shotnavi.jp/gcguide/cdata/cdata_2156_4648.htm,2156,1
210,https://shotnavi.jp/gcguide/cdata/cdata_2205_328.htm,2205,1
211,https://shotnavi.jp/gcguide/cdata/cdata_2205_2613.htm,2205,1
212,https://shotnavi.jp/gcguide/cdata/cdata_2205_4635.htm,2205,1
213,https://shotnavi.jp/gcguide/cdata/cdata_2205_5134.htm,2205,1
214,https://shotnavi.jp/gcguide/cdata/cdata_2258_282.htm,2258,1
215,https://shotnavi.jp/gcguide/cdata/cdata_2258_2567.htm,2258,1
216,https://shotnavi.jp/gcguide/cdata/cdata_2111_339.htm,2111,1
217,https://shotnavi.jp/gcguide/cdata/cdata_2111_2623.htm,2111,1
218,https://shotnavi.jp/gcguide/cdata/cdata_2111_4639.htm,2111,1
219,https://shotnavi.jp/gcguide/cdata/cdata_2121_176.htm,2121,1
220,https://shotnavi.jp/gcguide/cdata/cdata_2121_2475.htm,2121,1
221,https://shotnavi.jp/gcguide/cdata/cdata_2181_358.htm,2181,1
222,https://shotnavi.jp/gcguide/cdata/cdata_2181_2640.htm,2181,1
223,https://shotnavi.jp/gcguide/cdata/cdata_2168_295.htm,2168,1
224,https://shotnavi.jp/gcguide/cdata/cdata_2168_2580.htm,2168,1
225,https://shotnavi.jp/gcguide/cdata/cdata_2124_4433.htm,2124,1
226,https://shotnavi.jp/gcguide/cdata/cdata_2124_2188.htm,2124,1
227,https://shotnavi.jp/gcguide/cdata/cdata_2170_297.htm,2170,1
228,https://shotnavi.jp/gcguide/cdata/cdata_2170_2582.htm,2170,1
229,https://shotnavi.jp/gcguide/cdata/cdata_2171_298.htm,2171,1
230,https://shotnavi.jp/gcguide/cdata/cdata_2171_2583.htm,2171,1
231,https://shotnavi.jp/gcguide/cdata/cdata_2171_4622.htm,2171,1
232,https://shotnavi.jp/gcguide/cdata/cdata_2226_305.htm,2226,1
233,https://shotnavi.jp/gcguide/cdata/cdata_2226_2590.htm,2226,1
234,https://shotnavi.jp/gcguide/cdata/cdata_2226_4625.htm,2226,1
235,https://shotnavi.jp/gcguide/cdata/cdata_2226_5132.htm,2226,1
236,https://shotnavi.jp/gcguide/cdata/cdata_2218_288.htm,2218,1
237,https://shotnavi.jp/gcguide/cdata/cdata_2218_2573.htm,2218,1
238,https://shotnavi.jp/gcguide/cdata/cdata_2218_4619.htm,2218,1
239,https://shotnavi.jp/gcguide/cdata/cdata_2228_306.htm,2228,1
240,https://shotnavi.jp/gcguide/cdata/cdata_2228_2591.htm,2228,1
241,https://shotnavi.jp/gcguide/cdata/cdata_2228_4626.htm,2228,1
242,https://shotnavi.jp/gcguide/cdata/cdata_2341_2120.htm,2341,1
243,https://shotnavi.jp/gcguide/cdata/cdata_2341_4369.htm,2341,1
244,https://shotnavi.jp/gcguide/cdata/cdata_2227_26.htm,2227,1
245,https://shotnavi.jp/gcguide/cdata/cdata_2227_2363.htm,2227,1
246,https://shotnavi.jp/gcguide/cdata/cdata_2227_4584.htm,2227,1
247,https://shotnavi.jp/gcguide/cdata/cdata_2229_307.htm,2229,1
248,https://shotnavi.jp/gcguide/cdata/cdata_2229_2592.htm,2229,1
249,https://shotnavi.jp/gcguide/cdata/cdata_2229_4627.htm,2229,1
250,https://shotnavi.jp/gcguide/cdata/cdata_2189_130.htm,2189,1
251,https://shotnavi.jp/gcguide/cdata/cdata_2189_2443.htm,2189,1
252,https://shotnavi.jp/gcguide/cdata/cdata_2193_314.htm,2193,1
253,https://shotnavi.jp/gcguide/cdata/cdata_2193_2599.htm,2193,1
254,https://shotnavi.jp/gcguide/cdata/cdata_2193_4628.htm,2193,1
255,https://shotnavi.jp/gcguide/cdata/cdata_2163_390.htm,2163,1
256,https://shotnavi.jp/gcguide/cdata/cdata_2163_2672.htm,2163,1
257,https://shotnavi.jp/gcguide/cdata/cdata_2125_74.htm,2125,1
258,https://shotnavi.jp/gcguide/cdata/cdata_2125_2401.htm,2125,1
259,https://shotnavi.jp/gcguide/cdata/cdata_2126_345.htm,2126,1
260,https://shotnavi.jp/gcguide/cdata/cdata_2122_2103.htm,2122,1
261,https://shotnavi.jp/gcguide/cdata/cdata_2122_4352.htm,2122,1
262,https://shotnavi.jp/gcguide/cdata/cdata_2215_285.htm,2215,1
263,https://shotnavi.jp/gcguide/cdata/cdata_2215_2570.htm,2215,1
264,https://shotnavi.jp/gcguide/cdata/cdata_2215_4618.htm,2215,1
265,https://shotnavi.jp/gcguide/cdata/cdata_2127_351.htm,2127,1
266,https://shotnavi.jp/gcguide/cdata/cdata_2127_2634.htm,2127,1
267,https://shotnavi.jp/gcguide/cdata/cdata_2233_258.htm,2233,1
268,https://shotnavi.jp/gcguide/cdata/cdata_2233_2543.htm,2233,1
269,https://shotnavi.jp/gcguide/cdata/cdata_2130_408.htm,2130,1
270,https://shotnavi.jp/gcguide/cdata/cdata_2130_2690.htm,2130,1
271,https://shotnavi.jp/gcguide/cdata/cdata_2130_4654.htm,2130,1
272,https://shotnavi.jp/gcguide/cdata/cdata_2130_5139.htm,2130,1
273,https://shotnavi.jp/gcguide/cdata/cdata_2206_329.htm,2206,1
274,https://shotnavi.jp/gcguide/cdata/cdata_2206_2614.htm,2206,1
275,https://shotnavi.jp/gcguide/cdata/cdata_2488_7759.htm,2488,1
276,https://shotnavi.jp/gcguide/cdata/cdata_2200_272.htm,2200,1
277,https://shotnavi.jp/gcguide/cdata/cdata_2200_2557.htm,2200,1
278,https://shotnavi.jp/gcguide/cdata/cdata_2431_5282.htm,2431,1
279,https://shotnavi.jp/gcguide/cdata/cdata_2431_5302.htm,2431,1
280,https://shotnavi.jp/gcguide/cdata/cdata_2201_324.htm,2201,1
281,https://shotnavi.jp/gcguide/cdata/cdata_2201_2609.htm,2201,1
282,https://shotnavi.jp/gcguide/cdata/cdata_2430_4634.htm,2430,1
283,https://shotnavi.jp/gcguide/cdata/cdata_2430_5133.htm,2430,1
284,https://shotnavi.jp/gcguide/cdata/cdata_2260_232.htm,2260,1
285,https://shotnavi.jp/gcguide/cdata/cdata_2260_2518.htm,2260,1
286,https://shotnavi.jp/gcguide/cdata/cdata_2240_2548.htm,2240,1
287,https://shotnavi.jp/gcguide/cdata/cdata_2240_4612.htm,2240,1
288,https://shotnavi.jp/gcguide/cdata/cdata_2240_6589.htm,2240,1
289,https://shotnavi.jp/gcguide/cdata/cdata_2133_411.htm,2133,1
290,https://shotnavi.jp/gcguide/cdata/cdata_2133_2693.htm,2133,1
291,https://shotnavi.jp/gcguide/cdata/cdata_2134_2105.htm,2134,1
292,https://shotnavi.jp/gcguide/cdata/cdata_2134_4354.htm,2134,1
293,https://shotnavi.jp/gcguide/cdata/cdata_2136_2106.htm,2136,1
294,https://shotnavi.jp/gcguide/cdata/cdata_2136_4355.htm,2136,1
295,https://shotnavi.jp/gcguide/cdata/cdata_2137_413.htm,2137,1
296,https://shotnavi.jp/gcguide/cdata/cdata_2137_2695.htm,2137,1
297,https://shotnavi.jp/gcguide/cdata/cdata_2137_4655.htm,2137,1
298,https://shotnavi.jp/gcguide/cdata/cdata_2137_5140.htm,2137,1
299,https://shotnavi.jp/gcguide/cdata/cdata_2137_5283.htm,2137,1
300,https://shotnavi.jp/gcguide/cdata/cdata_2138_414.htm,2138,1
301,https://shotnavi.jp/gcguide/cdata/cdata_2138_2696.htm,2138,1
302,https://shotnavi.jp/gcguide/cdata/cdata_2180_357.htm,2180,1
303,https://shotnavi.jp/gcguide/cdata/cdata_2109_441.htm,2109,1
304,https://shotnavi.jp/gcguide/cdata/cdata_2109_2723.htm,2109,1
305,https://shotnavi.jp/gcguide/cdata/cdata_2139_317.htm,2139,1
306,https://shotnavi.jp/gcguide/cdata/cdata_2139_2602.htm,2139,1
307,https://shotnavi.jp/gcguide/cdata/cdata_2235_203.htm,2235,1
308,https://shotnavi.jp/gcguide/cdata/cdata_2234_259.htm,2234,1
309,https://shotnavi.jp/gcguide/cdata/cdata_2234_2544.htm,2234,1
310,https://shotnavi.jp/gcguide/cdata/cdata_2243_240.htm,2243,1
311,https://shotnavi.jp/gcguide/cdata/cdata_2243_2526.htm,2243,1
312,https://shotnavi.jp/gcguide/cdata/cdata_2245_204.htm,2245,1
313,https://shotnavi.jp/gcguide/cdata/cdata_2246_266.htm,2246,1
314,https://shotnavi.jp/gcguide/cdata/cdata_2246_2551.htm,2246,1
315,https://shotnavi.jp/gcguide/cdata/cdata_2247_267.htm,2247,1
316,https://shotnavi.jp/gcguide/cdata/cdata_2247_2552.htm,2247,1
317,https://shotnavi.jp/gcguide/cdata/cdata_2098_377.htm,2098,1
318,https://shotnavi.jp/gcguide/cdata/cdata_2098_2659.htm,2098,1
319,https://shotnavi.jp/gcguide/cdata/cdata_2244_5406.htm,2244,1
320,https://shotnavi.jp/gcguide/cdata/cdata_2244_5407.htm,2244,1
321,https://shotnavi.jp/gcguide/cdata/cdata_2140_318.htm,2140,1
322,https://shotnavi.jp/gcguide/cdata/cdata_2140_2603.htm,2140,1
323,https://shotnavi.jp/gcguide/cdata/cdata_2140_4631.htm,2140,1
324,https://shotnavi.jp/gcguide/cdata/cdata_2135_2139.htm,2135,1
325,https://shotnavi.jp/gcguide/cdata/cdata_2135_4388.htm,2135,1
326,https://shotnavi.jp/gcguide/cdata/cdata_2257_281.htm,2257,1
327,https://shotnavi.jp/gcguide/cdata/cdata_2257_2566.htm,2257,1
328,https://shotnavi.jp/gcguide/cdata/cdata_2257_4616.htm,2257,1
329,https://shotnavi.jp/gcguide/cdata/cdata_2257_5129.htm,2257,1
330,https://shotnavi.jp/gcguide/cdata/cdata_2241_264.htm,2241,1
331,https://shotnavi.jp/gcguide/cdata/cdata_2241_2549.htm,2241,1
332,https://shotnavi.jp/gcguide/cdata/cdata_2263_234.htm,2263,1
333,https://shotnavi.jp/gcguide/cdata/cdata_2263_2520.htm,2263,1
334,https://shotnavi.jp/gcguide/cdata/cdata_2250_268.htm,2250,1
335,https://shotnavi.jp/gcguide/cdata/cdata_2250_2553.htm,2250,1
336,https://shotnavi.jp/gcguide/cdata/cdata_2094_373.htm,2094,1
337,https://shotnavi.jp/gcguide/cdata/cdata_2094_2655.htm,2094,1
338,https://shotnavi.jp/gcguide/cdata/cdata_2211_2618.htm,2211,1
339,https://shotnavi.jp/gcguide/cdata/cdata_2211_333.htm,2211,1
340,https://shotnavi.jp/gcguide/cdata/cdata_2354_5322.htm,2354,1
341,https://shotnavi.jp/gcguide/cdata/cdata_2354_5323.htm,2354,1
342,https://shotnavi.jp/gcguide/cdata/cdata_2354_5369.htm,2354,1
343,https://shotnavi.jp/gcguide/cdata/cdata_2354_5370.htm,2354,1
344,https://shotnavi.jp/gcguide/cdata/cdata_2096_375.htm,2096,1
345,https://shotnavi.jp/gcguide/cdata/cdata_2096_2657.htm,2096,1
346,https://shotnavi.jp/gcguide/cdata/cdata_2251_116.htm,2251,1
347,https://shotnavi.jp/gcguide/cdata/cdata_2251_5368.htm,2251,1
348,https://shotnavi.jp/gcguide/cdata/cdata_2248_28196.htm,2248,1
349,https://shotnavi.jp/gcguide/cdata/cdata_2248_28197.htm,2248,1
350,https://shotnavi.jp/gcguide/cdata/cdata_2252_269.htm,2252,1
351,https://shotnavi.jp/gcguide/cdata/cdata_2252_2554.htm,2252,1
