,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3,5,4D,3N,4,4,5,36
1,Black,410,390,225,553,405,177,406,400,525,3491
2,Blue,382,367,195,535,388,144,376,373,497,3257
3,White,352,347,174,515,366,110,358,342,467,3031
4,Red,314,325,128,495,339,82,327,300,448,2758
5,Hdcp,11,15,7,5,3,17,1,13,9,­
