,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3,4,4,3N,4,5D,4,36
1,black,536,401,197,410,447,197,429,512,405,3534
2,blue,502,386,170,374,428,181,409,483,380,3313
3,Hdcp,7,5,17,9,3,13,1,15,11,­
