,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3,4,4,3N,4,4,5D,4,36
1,Blue tee,510,192,405,419,199,424,401,521,425,3496
2,White Tee,486,168,380,352,182,370,380,508,394,3220
3,Red Tee,420,144,328,326,120,326,342,440,345,2791
4,Hdcp,9,15,7,5,17,1,13,11,3,­
