,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3N,3,4,5,4,4D,4,4,35
1,Back,290,157,215,270,402,338,275,335,275,2557
2,Front,275,142,185,255,381,325,255,320,257,2395
3,Hdcp,17,9,7,13,15,5,11,3,1,­
