,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,4,4,3N,4,5D,3,5,36
1,Back,352,450,310,418,144,336,553,175,482,3220
2,Regular,342,428,282,384,130,303,534,144,456,3003
3,Ladies,312,355,282,327,126,273,430,137,420,2662
4,Hdcp,9,1,15,5,17,13,3,11,7,­
