,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3N,4,5,4,3,5,4D,4,36
1,フルバック,394,203,383,476,387,155,494,448,462,3402
2,バック,381,195,363,457,374,139,474,443,412,3238
3,レギュラー,366,187,343,442,356,120,446,421,379,3060
4,フロント,352,176,325,425,335,117,439,399,356,2924
5,レディース,278,154,251,337,309,95,341,310,304,2379
6,Hdcp,17,5,11,15,1,7,13,9,3,­
